,m,r,5,5_alpha
0,0.0,0.0,0.19599999999999995,0.5
1,0.0,1.0,0.1745,0.5
2,0.0,2.0,0.1735,0.5
3,0.0,3.0,0.17800000000000005,0.5
4,0.0,4.0,0.16749999999999998,0.5
5,0.0,5.0,0.17300000000000004,0.5
6,0.0,6.0,0.17400000000000004,0.5
7,0.0,7.0,0.18400000000000005,0.5
8,0.0,8.0,0.17500000000000004,0.5
9,0.0,9.0,0.18000000000000005,0.5
10,1.0,0.0,0.15900000000000003,0.9
11,1.0,1.0,0.15400000000000003,0.9
12,1.0,2.0,0.15649999999999997,0.9
13,1.0,3.0,0.16449999999999998,0.9
14,1.0,4.0,0.15700000000000003,0.9
15,1.0,5.0,0.15600000000000003,0.9
16,1.0,6.0,0.15849999999999997,0.9
17,1.0,7.0,0.16149999999999998,0.9
18,1.0,8.0,0.16249999999999998,0.9
19,1.0,9.0,0.15600000000000003,0.9
20,2.0,0.0,0.14749999999999996,0.9444444444444444
21,2.0,1.0,0.15700000000000003,0.9444444444444444
22,2.0,2.0,0.15300000000000002,0.9444444444444444
23,2.0,3.0,0.15149999999999997,0.9444444444444444
24,2.0,4.0,0.16249999999999998,0.9444444444444444
25,2.0,5.0,0.14949999999999997,0.9444444444444444
26,2.0,6.0,0.15400000000000003,0.9444444444444444
27,2.0,7.0,0.14449999999999996,0.9444444444444444
28,2.0,8.0,0.15700000000000003,0.9444444444444444
29,2.0,9.0,0.14949999999999997,0.9444444444444444
30,3.0,0.0,0.15300000000000002,0.9691358024691358
31,3.0,1.0,0.15000000000000002,0.9691358024691358
32,3.0,2.0,0.15549999999999997,0.9691358024691358
33,3.0,3.0,0.16000000000000003,0.9691358024691358
34,3.0,4.0,0.15849999999999997,0.9691358024691358
35,3.0,5.0,0.14749999999999996,0.9691358024691358
36,3.0,6.0,0.15249999999999997,0.9691358024691358
37,3.0,7.0,0.15100000000000002,0.9691358024691358
38,3.0,8.0,0.15600000000000003,0.9691358024691358
39,3.0,9.0,0.15249999999999997,0.9691358024691358
40,4.0,0.0,0.15249999999999997,0.9794238683127572
41,4.0,1.0,0.15849999999999997,0.9794238683127572
42,4.0,2.0,0.15349999999999997,0.9794238683127572
43,4.0,3.0,0.15100000000000002,0.9794238683127572
44,4.0,4.0,0.14200000000000002,0.9794238683127572
45,4.0,5.0,0.15900000000000003,0.9794238683127572
46,4.0,6.0,0.16100000000000003,0.9794238683127572
47,4.0,7.0,0.16249999999999998,0.9794238683127572
48,4.0,8.0,0.15400000000000003,0.9794238683127572
49,4.0,9.0,0.14700000000000002,0.9794238683127572
50,5.0,0.0,0.14600000000000002,0.9885688157293095
51,5.0,1.0,0.15400000000000003,0.9885688157293095
52,5.0,2.0,0.16249999999999998,0.9885688157293095
53,5.0,3.0,0.16200000000000003,0.9885688157293095
54,5.0,4.0,0.14600000000000002,0.9885688157293095
55,5.0,5.0,0.14300000000000002,0.9885688157293095
56,5.0,6.0,0.15000000000000002,0.9885688157293095
57,5.0,7.0,0.14949999999999997,0.9885688157293095
58,5.0,8.0,0.15300000000000002,0.9885688157293095
59,5.0,9.0,0.16300000000000003,0.9885688157293095
60,10.0,0.0,0.15049999999999997,0.9936493420718386
61,10.0,1.0,0.15800000000000003,0.9936493420718386
62,10.0,2.0,0.15800000000000003,0.9936493420718386
63,10.0,3.0,0.15700000000000003,0.9936493420718386
64,10.0,4.0,0.15600000000000003,0.9936493420718386
65,10.0,5.0,0.16100000000000003,0.9936493420718386
66,10.0,6.0,0.15100000000000002,0.9936493420718386
67,10.0,7.0,0.15649999999999997,0.9936493420718386
68,10.0,8.0,0.15800000000000003,0.9936493420718386
69,10.0,9.0,0.14949999999999997,0.9936493420718386
70,20.0,0.0,0.14449999999999996,0.9978831140239462
71,20.0,1.0,0.16649999999999998,0.9978831140239462
72,20.0,2.0,0.14700000000000002,0.9978831140239462
73,20.0,3.0,0.14449999999999996,0.9978831140239462
74,20.0,4.0,0.14649999999999996,0.9978831140239462
75,20.0,5.0,0.15149999999999997,0.9978831140239462
76,20.0,6.0,0.14649999999999996,0.9978831140239462
77,20.0,7.0,0.15800000000000003,0.9978831140239462
78,20.0,8.0,0.15600000000000003,0.9978831140239462
79,20.0,9.0,0.15300000000000002,0.9978831140239462
