,m,r,5
0,0.0,0.0,0.3255
1,0.0,1.0,0.31499999999999995
2,0.0,2.0,0.30700000000000005
3,0.0,3.0,0.3335
4,0.0,4.0,0.3155
5,0.0,5.0,0.3245
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3085
8,0.0,8.0,0.31200000000000006
9,0.0,9.0,0.3235
10,1.0,0.0,0.33299999999999996
11,1.0,1.0,0.31499999999999995
12,1.0,2.0,0.3255
13,1.0,3.0,0.3215
14,1.0,4.0,0.3205
15,1.0,5.0,0.31899999999999995
16,1.0,6.0,0.3265
17,1.0,7.0,0.3275
18,1.0,8.0,0.3165
19,1.0,9.0,0.3185
20,2.0,0.0,0.30500000000000005
21,2.0,1.0,0.31100000000000005
22,2.0,2.0,0.30900000000000005
23,2.0,3.0,0.3175
24,2.0,4.0,0.31100000000000005
25,2.0,5.0,0.31899999999999995
26,2.0,6.0,0.3185
27,2.0,7.0,0.3155
28,2.0,8.0,0.3195
29,2.0,9.0,0.32299999999999995
30,3.0,0.0,0.31499999999999995
31,3.0,1.0,0.31599999999999995
32,3.0,2.0,0.3125
33,3.0,3.0,0.31899999999999995
34,3.0,4.0,0.3235
35,3.0,5.0,0.32299999999999995
36,3.0,6.0,0.3175
37,3.0,7.0,0.3105
38,3.0,8.0,0.31000000000000005
39,3.0,9.0,0.31200000000000006
40,4.0,0.0,0.31499999999999995
41,4.0,1.0,0.31000000000000005
42,4.0,2.0,0.32099999999999995
43,4.0,3.0,0.3305
44,4.0,4.0,0.3295
45,4.0,5.0,0.3115
46,4.0,6.0,0.33299999999999996
47,4.0,7.0,0.32099999999999995
48,4.0,8.0,0.3235
49,4.0,9.0,0.32699999999999996
50,5.0,0.0,0.3275
51,5.0,1.0,0.33599999999999997
52,5.0,2.0,0.3435
53,5.0,3.0,0.33499999999999996
54,5.0,4.0,0.33999999999999997
55,5.0,5.0,0.3275
56,5.0,6.0,0.32599999999999996
57,5.0,7.0,0.31799999999999995
58,5.0,8.0,0.3375
59,5.0,9.0,0.3245
60,10.0,0.0,0.35050000000000003
61,10.0,1.0,0.3415
62,10.0,2.0,0.352
63,10.0,3.0,0.348
64,10.0,4.0,0.33699999999999997
65,10.0,5.0,0.36
66,10.0,6.0,0.33299999999999996
67,10.0,7.0,0.34850000000000003
68,10.0,8.0,0.34950000000000003
69,10.0,9.0,0.33799999999999997
70,20.0,0.0,0.363
71,20.0,1.0,0.36750000000000005
72,20.0,2.0,0.35650000000000004
73,20.0,3.0,0.3385
74,20.0,4.0,0.36550000000000005
75,20.0,5.0,0.37250000000000005
76,20.0,6.0,0.34550000000000003
77,20.0,7.0,0.35450000000000004
78,20.0,8.0,0.37050000000000005
79,20.0,9.0,0.366
