,m,r,4,4_alpha
0,0.0,0.0,0.25649999999999995,
1,0.0,1.0,0.26049999999999995,
2,0.0,2.0,0.24,
3,0.0,3.0,0.248,
4,0.0,4.0,0.247,
5,0.0,5.0,0.25349999999999995,
6,0.0,6.0,0.25249999999999995,
7,0.0,7.0,0.254,
8,0.0,8.0,0.242,
9,0.0,9.0,0.25349999999999995,
10,1.0,0.0,0.26049999999999995,
11,1.0,1.0,0.2865,
12,1.0,2.0,0.27249999999999996,
13,1.0,3.0,0.27149999999999996,
14,1.0,4.0,0.27349999999999997,
15,1.0,5.0,0.26549999999999996,
16,1.0,6.0,0.2815,
17,1.0,7.0,0.27449999999999997,
18,1.0,8.0,0.279,
19,1.0,9.0,0.26049999999999995,
20,2.0,0.0,0.25949999999999995,
21,2.0,1.0,0.28400000000000003,
22,2.0,2.0,0.277,
23,2.0,3.0,0.27349999999999997,
24,2.0,4.0,0.26849999999999996,
25,2.0,5.0,0.274,
26,2.0,6.0,0.28200000000000003,
27,2.0,7.0,0.27049999999999996,
28,2.0,8.0,0.279,
29,2.0,9.0,0.28600000000000003,
30,3.0,0.0,0.28600000000000003,
31,3.0,1.0,0.2965,
32,3.0,2.0,0.29800000000000004,
33,3.0,3.0,0.2985,
34,3.0,4.0,0.2955,
35,3.0,5.0,0.2995,
36,3.0,6.0,0.3055,
37,3.0,7.0,0.3175,
38,3.0,8.0,0.2925,
39,3.0,9.0,0.2985,
40,4.0,0.0,0.3105,
41,4.0,1.0,0.3125,
42,4.0,2.0,0.31299999999999994,
43,4.0,3.0,0.2925,
44,4.0,4.0,0.30000000000000004,
45,4.0,5.0,0.3055,
46,4.0,6.0,0.31999999999999995,
47,4.0,7.0,0.3075,
48,4.0,8.0,0.3225,
49,4.0,9.0,0.32099999999999995,
50,5.0,0.0,0.3195,
51,5.0,1.0,0.32299999999999995,
52,5.0,2.0,0.3175,
53,5.0,3.0,0.31599999999999995,
54,5.0,4.0,0.32799999999999996,
55,5.0,5.0,0.32599999999999996,
56,5.0,6.0,0.3165,
57,5.0,7.0,0.31899999999999995,
58,5.0,8.0,0.3225,
59,5.0,9.0,0.3275,
60,10.0,0.0,0.35350000000000004,
61,10.0,1.0,0.34850000000000003,
62,10.0,2.0,0.35350000000000004,
63,10.0,3.0,0.34299999999999997,
64,10.0,4.0,0.347,
65,10.0,5.0,0.359,
66,10.0,6.0,0.358,
67,10.0,7.0,0.359,
68,10.0,8.0,0.35550000000000004,
69,10.0,9.0,0.36050000000000004,
70,20.0,0.0,0.376,
71,20.0,1.0,0.38,
72,20.0,2.0,0.36850000000000005,
73,20.0,3.0,0.37350000000000005,
74,20.0,4.0,0.38049999999999995,
75,20.0,5.0,0.381,
76,20.0,6.0,0.375,
77,20.0,7.0,0.37649999999999995,
78,20.0,8.0,0.36850000000000005,
79,20.0,9.0,0.37450000000000006,
