,m,r,3
0,0.0,0.0,0.3255
1,0.0,1.0,0.31499999999999995
2,0.0,2.0,0.30700000000000005
3,0.0,3.0,0.3335
4,0.0,4.0,0.3155
5,0.0,5.0,0.3245
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3085
8,0.0,8.0,0.31200000000000006
9,0.0,9.0,0.3235
10,1.0,0.0,0.31999999999999995
11,1.0,1.0,0.3085
12,1.0,2.0,0.31799999999999995
13,1.0,3.0,0.3015
14,1.0,4.0,0.3205
15,1.0,5.0,0.31200000000000006
16,1.0,6.0,0.31799999999999995
17,1.0,7.0,0.30600000000000005
18,1.0,8.0,0.3035
19,1.0,9.0,0.3085
20,2.0,0.0,0.3105
21,2.0,1.0,0.3175
22,2.0,2.0,0.30400000000000005
23,2.0,3.0,0.3215
24,2.0,4.0,0.3235
25,2.0,5.0,0.3165
26,2.0,6.0,0.3175
27,2.0,7.0,0.30200000000000005
28,2.0,8.0,0.31399999999999995
29,2.0,9.0,0.3115
30,3.0,0.0,0.3375
31,3.0,1.0,0.3305
32,3.0,2.0,0.3195
33,3.0,3.0,0.33899999999999997
34,3.0,4.0,0.3315
35,3.0,5.0,0.3345
36,3.0,6.0,0.3195
37,3.0,7.0,0.32499999999999996
38,3.0,8.0,0.31200000000000006
39,3.0,9.0,0.32899999999999996
40,4.0,0.0,0.31499999999999995
41,4.0,1.0,0.32799999999999996
42,4.0,2.0,0.3275
43,4.0,3.0,0.3185
44,4.0,4.0,0.3345
45,4.0,5.0,0.32699999999999996
46,4.0,6.0,0.32599999999999996
47,4.0,7.0,0.31599999999999995
48,4.0,8.0,0.3275
49,4.0,9.0,0.34650000000000003
50,5.0,0.0,0.34850000000000003
51,5.0,1.0,0.3315
52,5.0,2.0,0.32599999999999996
53,5.0,3.0,0.3265
54,5.0,4.0,0.32099999999999995
55,5.0,5.0,0.33099999999999996
56,5.0,6.0,0.33399999999999996
57,5.0,7.0,0.3135
58,5.0,8.0,0.3275
59,5.0,9.0,0.33699999999999997
60,10.0,0.0,0.33399999999999996
61,10.0,1.0,0.3215
62,10.0,2.0,0.32699999999999996
63,10.0,3.0,0.3365
64,10.0,4.0,0.3265
65,10.0,5.0,0.33199999999999996
66,10.0,6.0,0.3355
67,10.0,7.0,0.33599999999999997
68,10.0,8.0,0.33299999999999996
69,10.0,9.0,0.33799999999999997
70,20.0,0.0,0.35450000000000004
71,20.0,1.0,0.34650000000000003
72,20.0,2.0,0.34199999999999997
73,20.0,3.0,0.345
74,20.0,4.0,0.351
75,20.0,5.0,0.348
76,20.0,6.0,0.35350000000000004
77,20.0,7.0,0.364
78,20.0,8.0,0.33999999999999997
79,20.0,9.0,0.35950000000000004
