,m,r,2
0,0.0,0.0,0.19999999999999996
1,0.0,1.0,0.20299999999999996
2,0.0,2.0,0.19599999999999995
3,0.0,3.0,0.19799999999999995
4,0.0,4.0,0.21250000000000002
5,0.0,5.0,0.21999999999999997
6,0.0,6.0,0.1945
7,0.0,7.0,0.19499999999999995
8,0.0,8.0,0.2005
9,0.0,9.0,0.2025
10,1.0,0.0,0.20999999999999996
11,1.0,1.0,0.20550000000000002
12,1.0,2.0,0.19099999999999995
13,1.0,3.0,0.19999999999999996
14,1.0,4.0,0.20099999999999996
15,1.0,5.0,0.1985
16,1.0,6.0,0.21599999999999997
17,1.0,7.0,0.21199999999999997
18,1.0,8.0,0.21799999999999997
19,1.0,9.0,0.22099999999999997
20,2.0,0.0,0.19199999999999995
21,2.0,1.0,0.20599999999999996
22,2.0,2.0,0.19099999999999995
23,2.0,3.0,0.2025
24,2.0,4.0,0.2005
25,2.0,5.0,0.20099999999999996
26,2.0,6.0,0.20699999999999996
27,2.0,7.0,0.1945
28,2.0,8.0,0.20299999999999996
29,2.0,9.0,0.19999999999999996
30,3.0,0.0,0.19899999999999995
31,3.0,1.0,0.1945
32,3.0,2.0,0.18999999999999995
33,3.0,3.0,0.18700000000000006
34,3.0,4.0,0.20850000000000002
35,3.0,5.0,0.2025
36,3.0,6.0,0.20399999999999996
37,3.0,7.0,0.19099999999999995
38,3.0,8.0,0.1965
39,3.0,9.0,0.19099999999999995
40,4.0,0.0,0.20199999999999996
41,4.0,1.0,0.19699999999999995
42,4.0,2.0,0.1905
43,4.0,3.0,0.18999999999999995
44,4.0,4.0,0.21450000000000002
45,4.0,5.0,0.20499999999999996
46,4.0,6.0,0.1915
47,4.0,7.0,0.1945
48,4.0,8.0,0.1925
49,4.0,9.0,0.1945
50,5.0,0.0,0.2015
51,5.0,1.0,0.1875
52,5.0,2.0,0.20350000000000001
53,5.0,3.0,0.18999999999999995
54,5.0,4.0,0.19499999999999995
55,5.0,5.0,0.19599999999999995
56,5.0,6.0,0.19599999999999995
57,5.0,7.0,0.1845
58,5.0,8.0,0.1975
59,5.0,9.0,0.21350000000000002
60,10.0,0.0,0.1945
61,10.0,1.0,0.2025
62,10.0,2.0,0.1945
63,10.0,3.0,0.1925
64,10.0,4.0,0.18799999999999994
65,10.0,5.0,0.20299999999999996
66,10.0,6.0,0.1965
67,10.0,7.0,0.21350000000000002
68,10.0,8.0,0.19099999999999995
69,10.0,9.0,0.18300000000000005
70,20.0,0.0,0.18400000000000005
71,20.0,1.0,0.18999999999999995
72,20.0,2.0,0.2015
73,20.0,3.0,0.18600000000000005
74,20.0,4.0,0.20350000000000001
75,20.0,5.0,0.1925
76,20.0,6.0,0.19999999999999996
77,20.0,7.0,0.19099999999999995
78,20.0,8.0,0.1925
79,20.0,9.0,0.2015
