,m,r,2,2_alpha
0,0.0,0.0,0.19599999999999995,0.5
1,0.0,1.0,0.1755,0.5
2,0.0,2.0,0.1895,0.5
3,0.0,3.0,0.1765,0.5
4,0.0,4.0,0.1815,0.5
5,0.0,5.0,0.18500000000000005,0.5
6,0.0,6.0,0.1795,0.5
7,0.0,7.0,0.1945,0.5
8,0.0,8.0,0.18200000000000005,0.5
9,0.0,9.0,0.18799999999999994,0.5
10,1.0,0.0,0.18700000000000006,0.9900000000000001
11,1.0,1.0,0.1755,0.9900000000000001
12,1.0,2.0,0.1755,0.9900000000000001
13,1.0,3.0,0.1825,0.9900000000000001
14,1.0,4.0,0.18000000000000005,0.9900000000000001
15,1.0,5.0,0.1895,0.9900000000000001
16,1.0,6.0,0.1765,0.9900000000000001
17,1.0,7.0,0.1815,0.9900000000000001
18,1.0,8.0,0.1855,0.9900000000000001
19,1.0,9.0,0.1855,0.9900000000000001
20,2.0,0.0,0.18200000000000005,0.9988888888888889
21,2.0,1.0,0.18600000000000005,0.9988888888888889
22,2.0,2.0,0.18000000000000005,0.9988888888888889
23,2.0,3.0,0.17900000000000005,0.9988888888888889
24,2.0,4.0,0.17400000000000004,0.9988888888888889
25,2.0,5.0,0.17700000000000005,0.9988888888888889
26,2.0,6.0,0.18799999999999994,0.9988888888888889
27,2.0,7.0,0.18500000000000005,0.9988888888888889
28,2.0,8.0,0.17900000000000005,0.9988888888888889
29,2.0,9.0,0.16400000000000003,0.9988888888888889
30,3.0,0.0,0.16600000000000004,0.9988888888888889
31,3.0,1.0,0.1745,0.9988888888888889
32,3.0,2.0,0.1765,0.9988888888888889
33,3.0,3.0,0.17700000000000005,0.9988888888888889
34,3.0,4.0,0.17700000000000005,0.9988888888888889
35,3.0,5.0,0.1755,0.9988888888888889
36,3.0,6.0,0.17600000000000005,0.9988888888888889
37,3.0,7.0,0.16800000000000004,0.9988888888888889
38,3.0,8.0,0.1785,0.9988888888888889
39,3.0,9.0,0.17300000000000004,0.9988888888888889
40,4.0,0.0,0.1745,0.9990123456790124
41,4.0,1.0,0.1865,0.9990123456790124
42,4.0,2.0,0.17900000000000005,0.9990123456790124
43,4.0,3.0,0.17149999999999999,0.9990123456790124
44,4.0,4.0,0.17100000000000004,0.9990123456790124
45,4.0,5.0,0.17149999999999999,0.9990123456790124
46,4.0,6.0,0.17100000000000004,0.9990123456790124
47,4.0,7.0,0.17500000000000004,0.9990123456790124
48,4.0,8.0,0.16249999999999998,0.9990123456790124
49,4.0,9.0,0.1785,0.9990123456790124
50,5.0,0.0,0.16949999999999998,0.9997805212620028
51,5.0,1.0,0.16200000000000003,0.9997805212620028
52,5.0,2.0,0.17100000000000004,0.9997805212620028
53,5.0,3.0,0.1875,0.9997805212620028
54,5.0,4.0,0.17300000000000004,0.9997805212620028
55,5.0,5.0,0.1825,0.9997805212620028
56,5.0,6.0,0.17149999999999999,0.9997805212620028
57,5.0,7.0,0.17049999999999998,0.9997805212620028
58,5.0,8.0,0.16449999999999998,0.9997805212620028
59,5.0,9.0,0.1805,0.9997805212620028
60,10.0,0.0,0.18300000000000005,0.9999268404206676
61,10.0,1.0,0.1795,0.9999268404206676
62,10.0,2.0,0.17600000000000005,0.9999268404206676
63,10.0,3.0,0.17300000000000004,0.9999268404206676
64,10.0,4.0,0.1805,0.9999268404206676
65,10.0,5.0,0.1755,0.9999268404206676
66,10.0,6.0,0.17400000000000004,0.9999268404206676
67,10.0,7.0,0.17500000000000004,0.9999268404206676
68,10.0,8.0,0.1765,0.9999268404206676
69,10.0,9.0,0.1845,0.9999268404206676
70,20.0,0.0,0.1735,0.9999674846314078
71,20.0,1.0,0.1775,0.9999674846314078
72,20.0,2.0,0.16349999999999998,0.9999674846314078
73,20.0,3.0,0.1765,0.9999674846314078
74,20.0,4.0,0.1805,0.9999674846314078
75,20.0,5.0,0.1735,0.9999674846314078
76,20.0,6.0,0.17200000000000004,0.9999674846314078
77,20.0,7.0,0.17200000000000004,0.9999674846314078
78,20.0,8.0,0.1865,0.9999674846314078
79,20.0,9.0,0.17000000000000004,0.9999674846314078
