,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1745
2,0.0,2.0,0.1735
3,0.0,3.0,0.17800000000000005
4,0.0,4.0,0.16749999999999998
5,0.0,5.0,0.17300000000000004
6,0.0,6.0,0.17400000000000004
7,0.0,7.0,0.18400000000000005
8,0.0,8.0,0.17500000000000004
9,0.0,9.0,0.18000000000000005
10,1.0,0.0,0.15800000000000003
11,1.0,1.0,0.15300000000000002
12,1.0,2.0,0.16449999999999998
13,1.0,3.0,0.16049999999999998
14,1.0,4.0,0.15200000000000002
15,1.0,5.0,0.15900000000000003
16,1.0,6.0,0.14449999999999996
17,1.0,7.0,0.16300000000000003
18,1.0,8.0,0.15500000000000003
19,1.0,9.0,0.16500000000000004
20,2.0,0.0,0.14549999999999996
21,2.0,1.0,0.15149999999999997
22,2.0,2.0,0.15549999999999997
23,2.0,3.0,0.14449999999999996
24,2.0,4.0,0.14500000000000002
25,2.0,5.0,0.15100000000000002
26,2.0,6.0,0.15200000000000002
27,2.0,7.0,0.15849999999999997
28,2.0,8.0,0.16200000000000003
29,2.0,9.0,0.15200000000000002
30,3.0,0.0,0.15100000000000002
31,3.0,1.0,0.14449999999999996
32,3.0,2.0,0.14949999999999997
33,3.0,3.0,0.15000000000000002
34,3.0,4.0,0.16100000000000003
35,3.0,5.0,0.15800000000000003
36,3.0,6.0,0.15700000000000003
37,3.0,7.0,0.17000000000000004
38,3.0,8.0,0.14949999999999997
39,3.0,9.0,0.14300000000000002
40,4.0,0.0,0.16700000000000004
41,4.0,1.0,0.16449999999999998
42,4.0,2.0,0.15000000000000002
43,4.0,3.0,0.15000000000000002
44,4.0,4.0,0.15949999999999998
45,4.0,5.0,0.15049999999999997
46,4.0,6.0,0.17049999999999998
47,4.0,7.0,0.15649999999999997
48,4.0,8.0,0.15449999999999997
49,4.0,9.0,0.16049999999999998
50,5.0,0.0,0.15149999999999997
51,5.0,1.0,0.15200000000000002
52,5.0,2.0,0.14800000000000002
53,5.0,3.0,0.15349999999999997
54,5.0,4.0,0.14900000000000002
55,5.0,5.0,0.15200000000000002
56,5.0,6.0,0.15649999999999997
57,5.0,7.0,0.15400000000000003
58,5.0,8.0,0.1735
59,5.0,9.0,0.15400000000000003
60,10.0,0.0,0.16749999999999998
61,10.0,1.0,0.15800000000000003
62,10.0,2.0,0.14749999999999996
63,10.0,3.0,0.15649999999999997
64,10.0,4.0,0.15900000000000003
65,10.0,5.0,0.16900000000000004
66,10.0,6.0,0.15049999999999997
67,10.0,7.0,0.14849999999999997
68,10.0,8.0,0.15749999999999997
69,10.0,9.0,0.16300000000000003
70,20.0,0.0,0.15849999999999997
71,20.0,1.0,0.15449999999999997
72,20.0,2.0,0.15900000000000003
73,20.0,3.0,0.16200000000000003
74,20.0,4.0,0.16649999999999998
75,20.0,5.0,0.16649999999999998
76,20.0,6.0,0.16049999999999998
77,20.0,7.0,0.16749999999999998
78,20.0,8.0,0.16749999999999998
79,20.0,9.0,0.17049999999999998
