,m,r,3,3_alpha
0,0.0,0.0,0.3255,0.5
1,0.0,1.0,0.31499999999999995,0.5
2,0.0,2.0,0.30700000000000005,0.5
3,0.0,3.0,0.3335,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3245,0.5
6,0.0,6.0,0.32299999999999995,0.5
7,0.0,7.0,0.3085,0.5
8,0.0,8.0,0.31200000000000006,0.5
9,0.0,9.0,0.3235,0.5
10,1.0,0.0,0.30500000000000005,0.9
11,1.0,1.0,0.3215,0.9
12,1.0,2.0,0.31499999999999995,0.9
13,1.0,3.0,0.31200000000000006,0.9
14,1.0,4.0,0.31200000000000006,0.9
15,1.0,5.0,0.3105,0.9
16,1.0,6.0,0.30800000000000005,0.9
17,1.0,7.0,0.31499999999999995,0.9
18,1.0,8.0,0.3145,0.9
19,1.0,9.0,0.2985,0.9
20,2.0,0.0,0.3185,0.9555555555555556
21,2.0,1.0,0.31799999999999995,0.9555555555555556
22,2.0,2.0,0.3105,0.9555555555555556
23,2.0,3.0,0.30700000000000005,0.9555555555555556
24,2.0,4.0,0.3215,0.9555555555555556
25,2.0,5.0,0.31499999999999995,0.9555555555555556
26,2.0,6.0,0.31200000000000006,0.9555555555555556
27,2.0,7.0,0.31200000000000006,0.9555555555555556
28,2.0,8.0,0.3205,0.9555555555555556
29,2.0,9.0,0.30800000000000005,0.9555555555555556
30,3.0,0.0,0.3225,0.9654320987654321
31,3.0,1.0,0.3335,0.9654320987654321
32,3.0,2.0,0.3215,0.9654320987654321
33,3.0,3.0,0.3325,0.9654320987654321
34,3.0,4.0,0.31100000000000005,0.9654320987654321
35,3.0,5.0,0.31699999999999995,0.9654320987654321
36,3.0,6.0,0.31599999999999995,0.9654320987654321
37,3.0,7.0,0.31100000000000005,0.9654320987654321
38,3.0,8.0,0.32099999999999995,0.9654320987654321
39,3.0,9.0,0.31499999999999995,0.9654320987654321
40,4.0,0.0,0.3245,0.9654320987654321
41,4.0,1.0,0.30900000000000005,0.9654320987654321
42,4.0,2.0,0.31599999999999995,0.9654320987654321
43,4.0,3.0,0.3295,0.9654320987654321
44,4.0,4.0,0.33499999999999996,0.9654320987654321
45,4.0,5.0,0.3015,0.9654320987654321
46,4.0,6.0,0.32399999999999995,0.9654320987654321
47,4.0,7.0,0.3185,0.9654320987654321
48,4.0,8.0,0.3325,0.9654320987654321
49,4.0,9.0,0.3125,0.9654320987654321
50,5.0,0.0,0.3045,0.9769547325102881
51,5.0,1.0,0.3115,0.9769547325102881
52,5.0,2.0,0.30600000000000005,0.9769547325102881
53,5.0,3.0,0.3195,0.9769547325102881
54,5.0,4.0,0.3135,0.9769547325102881
55,5.0,5.0,0.3155,0.9769547325102881
56,5.0,6.0,0.31200000000000006,0.9769547325102881
57,5.0,7.0,0.3215,0.9769547325102881
58,5.0,8.0,0.3255,0.9769547325102881
59,5.0,9.0,0.29600000000000004,0.9769547325102881
60,10.0,0.0,0.31100000000000005,0.9948788294467307
61,10.0,1.0,0.30100000000000005,0.9948788294467307
62,10.0,2.0,0.29900000000000004,0.9948788294467307
63,10.0,3.0,0.3055,0.9948788294467307
64,10.0,4.0,0.30300000000000005,0.9948788294467307
65,10.0,5.0,0.3095,0.9948788294467307
66,10.0,6.0,0.3315,0.9948788294467307
67,10.0,7.0,0.3085,0.9948788294467307
68,10.0,8.0,0.3055,0.9948788294467307
69,10.0,9.0,0.30300000000000005,0.9948788294467307
70,20.0,0.0,0.2915,0.9971549052481837
71,20.0,1.0,0.3075,0.9971549052481837
72,20.0,2.0,0.3005,0.9971549052481837
73,20.0,3.0,0.31399999999999995,0.9971549052481837
74,20.0,4.0,0.30200000000000005,0.9971549052481837
75,20.0,5.0,0.3085,0.9971549052481837
76,20.0,6.0,0.3015,0.9971549052481837
77,20.0,7.0,0.2975,0.9971549052481837
78,20.0,8.0,0.3075,0.9971549052481837
79,20.0,9.0,0.3035,0.9971549052481837
