,m,r,5,5_alpha
0,0.0,0.0,0.19599999999999995,0.5
1,0.0,1.0,0.1755,0.5
2,0.0,2.0,0.1895,0.5
3,0.0,3.0,0.1765,0.5
4,0.0,4.0,0.1815,0.5
5,0.0,5.0,0.18500000000000005,0.5
6,0.0,6.0,0.1795,0.5
7,0.0,7.0,0.1945,0.5
8,0.0,8.0,0.18200000000000005,0.5
9,0.0,9.0,0.18799999999999994,0.5
10,1.0,0.0,0.16200000000000003,0.93
11,1.0,1.0,0.16149999999999998,0.93
12,1.0,2.0,0.15949999999999998,0.93
13,1.0,3.0,0.15449999999999997,0.93
14,1.0,4.0,0.16149999999999998,0.93
15,1.0,5.0,0.16600000000000004,0.93
16,1.0,6.0,0.15149999999999997,0.93
17,1.0,7.0,0.15500000000000003,0.93
18,1.0,8.0,0.16000000000000003,0.93
19,1.0,9.0,0.15049999999999997,0.93
20,2.0,0.0,0.16300000000000003,0.9778947368421053
21,2.0,1.0,0.14800000000000002,0.9778947368421053
22,2.0,2.0,0.14749999999999996,0.9778947368421053
23,2.0,3.0,0.15600000000000003,0.9778947368421053
24,2.0,4.0,0.15400000000000003,0.9778947368421053
25,2.0,5.0,0.14949999999999997,0.9778947368421053
26,2.0,6.0,0.15949999999999998,0.9778947368421053
27,2.0,7.0,0.15200000000000002,0.9778947368421053
28,2.0,8.0,0.15500000000000003,0.9778947368421053
29,2.0,9.0,0.16200000000000003,0.9778947368421053
30,3.0,0.0,0.16000000000000003,0.9883656509695291
31,3.0,1.0,0.15449999999999997,0.9883656509695291
32,3.0,2.0,0.15649999999999997,0.9883656509695291
33,3.0,3.0,0.14500000000000002,0.9883656509695291
34,3.0,4.0,0.15549999999999997,0.9883656509695291
35,3.0,5.0,0.15649999999999997,0.9883656509695291
36,3.0,6.0,0.15800000000000003,0.9883656509695291
37,3.0,7.0,0.15549999999999997,0.9883656509695291
38,3.0,8.0,0.15549999999999997,0.9883656509695291
39,3.0,9.0,0.14600000000000002,0.9883656509695291
40,4.0,0.0,0.14900000000000002,0.9914273217670214
41,4.0,1.0,0.15449999999999997,0.9914273217670214
42,4.0,2.0,0.16000000000000003,0.9914273217670214
43,4.0,3.0,0.15549999999999997,0.9914273217670214
44,4.0,4.0,0.14900000000000002,0.9914273217670214
45,4.0,5.0,0.14549999999999996,0.9914273217670214
46,4.0,6.0,0.16300000000000003,0.9914273217670214
47,4.0,7.0,0.1745,0.9914273217670214
48,4.0,8.0,0.14900000000000002,0.9914273217670214
49,4.0,9.0,0.15349999999999997,0.9914273217670214
50,5.0,0.0,0.15249999999999997,0.9945856769054872
51,5.0,1.0,0.16400000000000003,0.9945856769054872
52,5.0,2.0,0.15649999999999997,0.9945856769054872
53,5.0,3.0,0.16300000000000003,0.9945856769054872
54,5.0,4.0,0.16700000000000004,0.9945856769054872
55,5.0,5.0,0.15949999999999998,0.9945856769054872
56,5.0,6.0,0.16000000000000003,0.9945856769054872
57,5.0,7.0,0.16649999999999998,0.9945856769054872
58,5.0,8.0,0.16900000000000004,0.9945856769054872
59,5.0,9.0,0.15949999999999998,0.9945856769054872
60,10.0,0.0,0.16249999999999998,0.9945856769054872
61,10.0,1.0,0.15049999999999997,0.9945856769054872
62,10.0,2.0,0.16149999999999998,0.9945856769054872
63,10.0,3.0,0.16949999999999998,0.9945856769054872
64,10.0,4.0,0.16900000000000004,0.9945856769054872
65,10.0,5.0,0.15700000000000003,0.9945856769054872
66,10.0,6.0,0.16349999999999998,0.9945856769054872
67,10.0,7.0,0.14749999999999996,0.9945856769054872
68,10.0,8.0,0.15400000000000003,0.9945856769054872
69,10.0,9.0,0.16249999999999998,0.9945856769054872
70,20.0,0.0,0.16200000000000003,0.9957255343990689
71,20.0,1.0,0.15900000000000003,0.9957255343990689
72,20.0,2.0,0.1785,0.9957255343990689
73,20.0,3.0,0.16000000000000003,0.9957255343990689
74,20.0,4.0,0.17049999999999998,0.9957255343990689
75,20.0,5.0,0.17100000000000004,0.9957255343990689
76,20.0,6.0,0.1735,0.9957255343990689
77,20.0,7.0,0.1765,0.9957255343990689
78,20.0,8.0,0.16249999999999998,0.9957255343990689
79,20.0,9.0,0.17800000000000005,0.9957255343990689
