,m,r,5
0,0.0,0.0,0.16000000000000003
1,0.0,1.0,0.16349999999999998
2,0.0,2.0,0.16649999999999998
3,0.0,3.0,0.15500000000000003
4,0.0,4.0,0.15149999999999997
5,0.0,5.0,0.15300000000000002
6,0.0,6.0,0.15949999999999998
7,0.0,7.0,0.16500000000000004
8,0.0,8.0,0.15949999999999998
9,0.0,9.0,0.16649999999999998
10,1.0,0.0,0.132
11,1.0,1.0,0.139
12,1.0,2.0,0.12450000000000006
13,1.0,3.0,0.129
14,1.0,4.0,0.137
15,1.0,5.0,0.12250000000000005
16,1.0,6.0,0.132
17,1.0,7.0,0.12649999999999995
18,1.0,8.0,0.136
19,1.0,9.0,0.13549999999999995
20,2.0,0.0,0.12749999999999995
21,2.0,1.0,0.13249999999999995
22,2.0,2.0,0.13149999999999995
23,2.0,3.0,0.127
24,2.0,4.0,0.12250000000000005
25,2.0,5.0,0.13
26,2.0,6.0,0.11750000000000005
27,2.0,7.0,0.12849999999999995
28,2.0,8.0,0.123
29,2.0,9.0,0.11950000000000005
30,3.0,0.0,0.131
31,3.0,1.0,0.13449999999999995
32,3.0,2.0,0.14500000000000002
33,3.0,3.0,0.139
34,3.0,4.0,0.16249999999999998
35,3.0,5.0,0.15649999999999997
36,3.0,6.0,0.139
37,3.0,7.0,0.16549999999999998
38,3.0,8.0,0.13049999999999995
39,3.0,9.0,0.13749999999999996
40,4.0,0.0,0.12849999999999995
41,4.0,1.0,0.12350000000000005
42,4.0,2.0,0.12350000000000005
43,4.0,3.0,0.131
44,4.0,4.0,0.123
45,4.0,5.0,0.123
46,4.0,6.0,0.119
47,4.0,7.0,0.131
48,4.0,8.0,0.127
49,4.0,9.0,0.12150000000000005
50,5.0,0.0,0.11250000000000004
51,5.0,1.0,0.118
52,5.0,2.0,0.11850000000000005
53,5.0,3.0,0.12150000000000005
54,5.0,4.0,0.13149999999999995
55,5.0,5.0,0.13149999999999995
56,5.0,6.0,0.127
57,5.0,7.0,0.136
58,5.0,8.0,0.11299999999999999
59,5.0,9.0,0.13449999999999995
60,10.0,0.0,0.12749999999999995
61,10.0,1.0,0.12350000000000005
62,10.0,2.0,0.119
63,10.0,3.0,0.126
64,10.0,4.0,0.13
65,10.0,5.0,0.12949999999999995
66,10.0,6.0,0.127
67,10.0,7.0,0.12549999999999994
68,10.0,8.0,0.13
69,10.0,9.0,0.13249999999999995
70,20.0,0.0,0.14149999999999996
71,20.0,1.0,0.133
72,20.0,2.0,0.13549999999999995
73,20.0,3.0,0.14300000000000002
74,20.0,4.0,0.14100000000000001
75,20.0,5.0,0.14800000000000002
76,20.0,6.0,0.14700000000000002
77,20.0,7.0,0.13949999999999996
78,20.0,8.0,0.15549999999999997
79,20.0,9.0,0.14549999999999996
