,m,r,5
0,0.0,0.0,0.16000000000000003
1,0.0,1.0,0.16349999999999998
2,0.0,2.0,0.16649999999999998
3,0.0,3.0,0.15500000000000003
4,0.0,4.0,0.15149999999999997
5,0.0,5.0,0.15300000000000002
6,0.0,6.0,0.15949999999999998
7,0.0,7.0,0.16500000000000004
8,0.0,8.0,0.15949999999999998
9,0.0,9.0,0.16649999999999998
10,1.0,0.0,0.14749999999999996
11,1.0,1.0,0.14900000000000002
12,1.0,2.0,0.14400000000000002
13,1.0,3.0,0.15149999999999997
14,1.0,4.0,0.14449999999999996
15,1.0,5.0,0.14200000000000002
16,1.0,6.0,0.14649999999999996
17,1.0,7.0,0.14300000000000002
18,1.0,8.0,0.136
19,1.0,9.0,0.14549999999999996
20,2.0,0.0,0.137
21,2.0,1.0,0.15500000000000003
22,2.0,2.0,0.13449999999999995
23,2.0,3.0,0.136
24,2.0,4.0,0.13349999999999995
25,2.0,5.0,0.135
26,2.0,6.0,0.138
27,2.0,7.0,0.14200000000000002
28,2.0,8.0,0.12949999999999995
29,2.0,9.0,0.127
30,3.0,0.0,0.12150000000000005
31,3.0,1.0,0.131
32,3.0,2.0,0.11399999999999999
33,3.0,3.0,0.12050000000000005
34,3.0,4.0,0.11950000000000005
35,3.0,5.0,0.12649999999999995
36,3.0,6.0,0.12450000000000006
37,3.0,7.0,0.128
38,3.0,8.0,0.123
39,3.0,9.0,0.132
40,4.0,0.0,0.13649999999999995
41,4.0,1.0,0.13149999999999995
42,4.0,2.0,0.14149999999999996
43,4.0,3.0,0.12649999999999995
44,4.0,4.0,0.12649999999999995
45,4.0,5.0,0.12949999999999995
46,4.0,6.0,0.137
47,4.0,7.0,0.14200000000000002
48,4.0,8.0,0.14649999999999996
49,4.0,9.0,0.13349999999999995
50,5.0,0.0,0.13249999999999995
51,5.0,1.0,0.12649999999999995
52,5.0,2.0,0.136
53,5.0,3.0,0.12649999999999995
54,5.0,4.0,0.12749999999999995
55,5.0,5.0,0.128
56,5.0,6.0,0.128
57,5.0,7.0,0.11950000000000005
58,5.0,8.0,0.13
59,5.0,9.0,0.128
60,10.0,0.0,0.13
61,10.0,1.0,0.133
62,10.0,2.0,0.13549999999999995
63,10.0,3.0,0.12549999999999994
64,10.0,4.0,0.13
65,10.0,5.0,0.14249999999999996
66,10.0,6.0,0.127
67,10.0,7.0,0.132
68,10.0,8.0,0.12450000000000006
69,10.0,9.0,0.13349999999999995
70,20.0,0.0,0.126
71,20.0,1.0,0.13249999999999995
72,20.0,2.0,0.125
73,20.0,3.0,0.123
74,20.0,4.0,0.12549999999999994
75,20.0,5.0,0.12450000000000006
76,20.0,6.0,0.12
77,20.0,7.0,0.12350000000000005
78,20.0,8.0,0.12649999999999995
79,20.0,9.0,0.128
