,m,r,5,5_alpha
0,0.0,0.0,0.3255,0.5
1,0.0,1.0,0.31499999999999995,0.5
2,0.0,2.0,0.30700000000000005,0.5
3,0.0,3.0,0.3335,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3245,0.5
6,0.0,6.0,0.32299999999999995,0.5
7,0.0,7.0,0.3085,0.5
8,0.0,8.0,0.31200000000000006,0.5
9,0.0,9.0,0.3235,0.5
10,1.0,0.0,0.3175,0.92
11,1.0,1.0,0.30600000000000005,0.92
12,1.0,2.0,0.31699999999999995,0.92
13,1.0,3.0,0.32899999999999996,0.92
14,1.0,4.0,0.31499999999999995,0.92
15,1.0,5.0,0.3225,0.92
16,1.0,6.0,0.3215,0.92
17,1.0,7.0,0.32699999999999996,0.92
18,1.0,8.0,0.32399999999999995,0.92
19,1.0,9.0,0.3245,0.92
20,2.0,0.0,0.3235,0.9536842105263158
21,2.0,1.0,0.31699999999999995,0.9536842105263158
22,2.0,2.0,0.3175,0.9536842105263158
23,2.0,3.0,0.3245,0.9536842105263158
24,2.0,4.0,0.3205,0.9536842105263158
25,2.0,5.0,0.31000000000000005,0.9536842105263158
26,2.0,6.0,0.31699999999999995,0.9536842105263158
27,2.0,7.0,0.32399999999999995,0.9536842105263158
28,2.0,8.0,0.32099999999999995,0.9536842105263158
29,2.0,9.0,0.3215,0.9536842105263158
30,3.0,0.0,0.30900000000000005,0.9536842105263158
31,3.0,1.0,0.31599999999999995,0.9536842105263158
32,3.0,2.0,0.3075,0.9536842105263158
33,3.0,3.0,0.31799999999999995,0.9536842105263158
34,3.0,4.0,0.3195,0.9536842105263158
35,3.0,5.0,0.30700000000000005,0.9536842105263158
36,3.0,6.0,0.3085,0.9536842105263158
37,3.0,7.0,0.3045,0.9536842105263158
38,3.0,8.0,0.3045,0.9536842105263158
39,3.0,9.0,0.3135,0.9536842105263158
40,4.0,0.0,0.3225,0.973185595567867
41,4.0,1.0,0.3115,0.973185595567867
42,4.0,2.0,0.3145,0.973185595567867
43,4.0,3.0,0.32599999999999996,0.973185595567867
44,4.0,4.0,0.31200000000000006,0.973185595567867
45,4.0,5.0,0.3245,0.973185595567867
46,4.0,6.0,0.3105,0.973185595567867
47,4.0,7.0,0.3095,0.973185595567867
48,4.0,8.0,0.31799999999999995,0.973185595567867
49,4.0,9.0,0.3185,0.973185595567867
50,5.0,0.0,0.3175,0.9816533022306458
51,5.0,1.0,0.32399999999999995,0.9816533022306458
52,5.0,2.0,0.3245,0.9816533022306458
53,5.0,3.0,0.3345,0.9816533022306458
54,5.0,4.0,0.31999999999999995,0.9816533022306458
55,5.0,5.0,0.32699999999999996,0.9816533022306458
56,5.0,6.0,0.33899999999999997,0.9816533022306458
57,5.0,7.0,0.32699999999999996,0.9816533022306458
58,5.0,8.0,0.3385,0.9816533022306458
59,5.0,9.0,0.31999999999999995,0.9816533022306458
60,10.0,0.0,0.32599999999999996,0.9922750746234298
61,10.0,1.0,0.32899999999999996,0.9922750746234298
62,10.0,2.0,0.3405,0.9922750746234298
63,10.0,3.0,0.33099999999999996,0.9922750746234298
64,10.0,4.0,0.35350000000000004,0.9922750746234298
65,10.0,5.0,0.32499999999999996,0.9922750746234298
66,10.0,6.0,0.32899999999999996,0.9922750746234298
67,10.0,7.0,0.32499999999999996,0.9922750746234298
68,10.0,8.0,0.34099999999999997,0.9922750746234298
69,10.0,9.0,0.33799999999999997,0.9922750746234298
70,20.0,0.0,0.3435,0.9930882246630688
71,20.0,1.0,0.3385,0.9930882246630688
72,20.0,2.0,0.33699999999999997,0.9930882246630688
73,20.0,3.0,0.33099999999999996,0.9930882246630688
74,20.0,4.0,0.3355,0.9930882246630688
75,20.0,5.0,0.33999999999999997,0.9930882246630688
76,20.0,6.0,0.3375,0.9930882246630688
77,20.0,7.0,0.33099999999999996,0.9930882246630688
78,20.0,8.0,0.345,0.9930882246630688
79,20.0,9.0,0.32999999999999996,0.9930882246630688
