,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1745
2,0.0,2.0,0.1735
3,0.0,3.0,0.17800000000000005
4,0.0,4.0,0.16749999999999998
5,0.0,5.0,0.17300000000000004
6,0.0,6.0,0.17400000000000004
7,0.0,7.0,0.18400000000000005
8,0.0,8.0,0.17500000000000004
9,0.0,9.0,0.18000000000000005
10,1.0,0.0,0.15900000000000003
11,1.0,1.0,0.15400000000000003
12,1.0,2.0,0.15649999999999997
13,1.0,3.0,0.16449999999999998
14,1.0,4.0,0.15700000000000003
15,1.0,5.0,0.15600000000000003
16,1.0,6.0,0.15849999999999997
17,1.0,7.0,0.16149999999999998
18,1.0,8.0,0.16249999999999998
19,1.0,9.0,0.15600000000000003
20,2.0,0.0,0.14749999999999996
21,2.0,1.0,0.15700000000000003
22,2.0,2.0,0.15300000000000002
23,2.0,3.0,0.15149999999999997
24,2.0,4.0,0.16249999999999998
25,2.0,5.0,0.14949999999999997
26,2.0,6.0,0.15400000000000003
27,2.0,7.0,0.14449999999999996
28,2.0,8.0,0.15700000000000003
29,2.0,9.0,0.14949999999999997
30,3.0,0.0,0.15300000000000002
31,3.0,1.0,0.15000000000000002
32,3.0,2.0,0.15549999999999997
33,3.0,3.0,0.16000000000000003
34,3.0,4.0,0.15849999999999997
35,3.0,5.0,0.14749999999999996
36,3.0,6.0,0.15249999999999997
37,3.0,7.0,0.15100000000000002
38,3.0,8.0,0.15600000000000003
39,3.0,9.0,0.15249999999999997
40,4.0,0.0,0.15249999999999997
41,4.0,1.0,0.15849999999999997
42,4.0,2.0,0.15349999999999997
43,4.0,3.0,0.15100000000000002
44,4.0,4.0,0.14200000000000002
45,4.0,5.0,0.15900000000000003
46,4.0,6.0,0.16100000000000003
47,4.0,7.0,0.16249999999999998
48,4.0,8.0,0.15400000000000003
49,4.0,9.0,0.14700000000000002
50,5.0,0.0,0.14600000000000002
51,5.0,1.0,0.15400000000000003
52,5.0,2.0,0.16249999999999998
53,5.0,3.0,0.16200000000000003
54,5.0,4.0,0.14600000000000002
55,5.0,5.0,0.14300000000000002
56,5.0,6.0,0.15000000000000002
57,5.0,7.0,0.14949999999999997
58,5.0,8.0,0.15300000000000002
59,5.0,9.0,0.16300000000000003
60,10.0,0.0,0.15049999999999997
61,10.0,1.0,0.15800000000000003
62,10.0,2.0,0.15800000000000003
63,10.0,3.0,0.15700000000000003
64,10.0,4.0,0.15600000000000003
65,10.0,5.0,0.16100000000000003
66,10.0,6.0,0.15100000000000002
67,10.0,7.0,0.15649999999999997
68,10.0,8.0,0.15800000000000003
69,10.0,9.0,0.14949999999999997
70,20.0,0.0,0.14449999999999996
71,20.0,1.0,0.16649999999999998
72,20.0,2.0,0.14700000000000002
73,20.0,3.0,0.14449999999999996
74,20.0,4.0,0.14649999999999996
75,20.0,5.0,0.15149999999999997
76,20.0,6.0,0.14649999999999996
77,20.0,7.0,0.15800000000000003
78,20.0,8.0,0.15600000000000003
79,20.0,9.0,0.15300000000000002
