,m,r,3,3_alpha
0,0.0,0.0,0.3255,0.5
1,0.0,1.0,0.31499999999999995,0.5
2,0.0,2.0,0.30700000000000005,0.5
3,0.0,3.0,0.3335,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3245,0.5
6,0.0,6.0,0.32299999999999995,0.5
7,0.0,7.0,0.3085,0.5
8,0.0,8.0,0.31200000000000006,0.5
9,0.0,9.0,0.3235,0.5
10,1.0,0.0,0.31399999999999995,0.9
11,1.0,1.0,0.29800000000000004,0.9
12,1.0,2.0,0.3295,0.9
13,1.0,3.0,0.3135,0.9
14,1.0,4.0,0.3055,0.9
15,1.0,5.0,0.3045,0.9
16,1.0,6.0,0.30100000000000005,0.9
17,1.0,7.0,0.3115,0.9
18,1.0,8.0,0.3065,0.9
19,1.0,9.0,0.3245,0.9
20,2.0,0.0,0.3155,0.9111111111111111
21,2.0,1.0,0.30800000000000005,0.9111111111111111
22,2.0,2.0,0.3115,0.9111111111111111
23,2.0,3.0,0.31899999999999995,0.9111111111111111
24,2.0,4.0,0.3075,0.9111111111111111
25,2.0,5.0,0.31200000000000006,0.9111111111111111
26,2.0,6.0,0.2965,0.9111111111111111
27,2.0,7.0,0.31000000000000005,0.9111111111111111
28,2.0,8.0,0.30700000000000005,0.9111111111111111
29,2.0,9.0,0.29600000000000004,0.9111111111111111
30,3.0,0.0,0.31799999999999995,0.980246913580247
31,3.0,1.0,0.3135,0.980246913580247
32,3.0,2.0,0.33199999999999996,0.980246913580247
33,3.0,3.0,0.3245,0.980246913580247
34,3.0,4.0,0.33499999999999996,0.980246913580247
35,3.0,5.0,0.31100000000000005,0.980246913580247
36,3.0,6.0,0.32699999999999996,0.980246913580247
37,3.0,7.0,0.3045,0.980246913580247
38,3.0,8.0,0.32999999999999996,0.980246913580247
39,3.0,9.0,0.31599999999999995,0.980246913580247
40,4.0,0.0,0.33299999999999996,0.9868312757201646
41,4.0,1.0,0.3255,0.9868312757201646
42,4.0,2.0,0.3225,0.9868312757201646
43,4.0,3.0,0.3115,0.9868312757201646
44,4.0,4.0,0.32899999999999996,0.9868312757201646
45,4.0,5.0,0.3295,0.9868312757201646
46,4.0,6.0,0.3155,0.9868312757201646
47,4.0,7.0,0.32099999999999995,0.9868312757201646
48,4.0,8.0,0.3205,0.9868312757201646
49,4.0,9.0,0.33499999999999996,0.9868312757201646
50,5.0,0.0,0.30700000000000005,0.988294467306813
51,5.0,1.0,0.31299999999999994,0.988294467306813
52,5.0,2.0,0.31399999999999995,0.988294467306813
53,5.0,3.0,0.3155,0.988294467306813
54,5.0,4.0,0.3195,0.988294467306813
55,5.0,5.0,0.3115,0.988294467306813
56,5.0,6.0,0.3105,0.988294467306813
57,5.0,7.0,0.31999999999999995,0.988294467306813
58,5.0,8.0,0.31699999999999995,0.988294467306813
59,5.0,9.0,0.31200000000000006,0.988294467306813
60,10.0,0.0,0.31699999999999995,0.9921963115378754
61,10.0,1.0,0.3105,0.9921963115378754
62,10.0,2.0,0.3235,0.9921963115378754
63,10.0,3.0,0.3135,0.9921963115378754
64,10.0,4.0,0.3105,0.9921963115378754
65,10.0,5.0,0.31000000000000005,0.9921963115378754
66,10.0,6.0,0.31499999999999995,0.9921963115378754
67,10.0,7.0,0.31499999999999995,0.9921963115378754
68,10.0,8.0,0.32599999999999996,0.9921963115378754
69,10.0,9.0,0.32499999999999996,0.9921963115378754
70,20.0,0.0,0.31599999999999995,0.9939304645294587
71,20.0,1.0,0.3145,0.9939304645294587
72,20.0,2.0,0.31599999999999995,0.9939304645294587
73,20.0,3.0,0.3135,0.9939304645294587
74,20.0,4.0,0.32499999999999996,0.9939304645294587
75,20.0,5.0,0.32199999999999995,0.9939304645294587
76,20.0,6.0,0.3155,0.9939304645294587
77,20.0,7.0,0.33199999999999996,0.9939304645294587
78,20.0,8.0,0.33399999999999996,0.9939304645294587
79,20.0,9.0,0.3255,0.9939304645294587
