,m,r,5,5_alpha
0,0.0,0.0,0.16000000000000003,0.5
1,0.0,1.0,0.16349999999999998,0.5
2,0.0,2.0,0.16649999999999998,0.5
3,0.0,3.0,0.15500000000000003,0.5
4,0.0,4.0,0.15149999999999997,0.5
5,0.0,5.0,0.15300000000000002,0.5
6,0.0,6.0,0.15949999999999998,0.5
7,0.0,7.0,0.16500000000000004,0.5
8,0.0,8.0,0.15949999999999998,0.5
9,0.0,9.0,0.16649999999999998,0.5
10,1.0,0.0,0.14400000000000002,0.9
11,1.0,1.0,0.14,0.9
12,1.0,2.0,0.14300000000000002,0.9
13,1.0,3.0,0.14,0.9
14,1.0,4.0,0.14900000000000002,0.9
15,1.0,5.0,0.13649999999999995,0.9
16,1.0,6.0,0.139,0.9
17,1.0,7.0,0.133,0.9
18,1.0,8.0,0.15400000000000003,0.9
19,1.0,9.0,0.14449999999999996,0.9
20,2.0,0.0,0.11550000000000005,0.9111111111111111
21,2.0,1.0,0.11599999999999999,0.9111111111111111
22,2.0,2.0,0.12350000000000005,0.9111111111111111
23,2.0,3.0,0.12150000000000005,0.9111111111111111
24,2.0,4.0,0.126,0.9111111111111111
25,2.0,5.0,0.12350000000000005,0.9111111111111111
26,2.0,6.0,0.135,0.9111111111111111
27,2.0,7.0,0.119,0.9111111111111111
28,2.0,8.0,0.13549999999999995,0.9111111111111111
29,2.0,9.0,0.12350000000000005,0.9111111111111111
30,3.0,0.0,0.12050000000000005,0.9407407407407408
31,3.0,1.0,0.11950000000000005,0.9407407407407408
32,3.0,2.0,0.12450000000000006,0.9407407407407408
33,3.0,3.0,0.122,0.9407407407407408
34,3.0,4.0,0.119,0.9407407407407408
35,3.0,5.0,0.11099999999999999,0.9407407407407408
36,3.0,6.0,0.12150000000000005,0.9407407407407408
37,3.0,7.0,0.11550000000000005,0.9407407407407408
38,3.0,8.0,0.11850000000000005,0.9407407407407408
39,3.0,9.0,0.12,0.9407407407407408
40,4.0,0.0,0.119,0.9670781893004116
41,4.0,1.0,0.125,0.9670781893004116
42,4.0,2.0,0.12150000000000005,0.9670781893004116
43,4.0,3.0,0.12949999999999995,0.9670781893004116
44,4.0,4.0,0.11599999999999999,0.9670781893004116
45,4.0,5.0,0.11750000000000005,0.9670781893004116
46,4.0,6.0,0.128,0.9670781893004116
47,4.0,7.0,0.128,0.9670781893004116
48,4.0,8.0,0.118,0.9670781893004116
49,4.0,9.0,0.12849999999999995,0.9670781893004116
50,5.0,0.0,0.11699999999999999,0.9707361682670325
51,5.0,1.0,0.12849999999999995,0.9707361682670325
52,5.0,2.0,0.12949999999999995,0.9707361682670325
53,5.0,3.0,0.11250000000000004,0.9707361682670325
54,5.0,4.0,0.11450000000000005,0.9707361682670325
55,5.0,5.0,0.10850000000000004,0.9707361682670325
56,5.0,6.0,0.119,0.9707361682670325
57,5.0,7.0,0.11950000000000005,0.9707361682670325
58,5.0,8.0,0.11499999999999999,0.9707361682670325
59,5.0,9.0,0.11150000000000004,0.9707361682670325
60,10.0,0.0,0.118,0.9804907788446883
61,10.0,1.0,0.123,0.9804907788446883
62,10.0,2.0,0.12649999999999995,0.9804907788446883
63,10.0,3.0,0.11599999999999999,0.9804907788446883
64,10.0,4.0,0.11299999999999999,0.9804907788446883
65,10.0,5.0,0.12450000000000006,0.9804907788446883
66,10.0,6.0,0.123,0.9804907788446883
67,10.0,7.0,0.12350000000000005,0.9804907788446883
68,10.0,8.0,0.11699999999999999,0.9804907788446883
69,10.0,9.0,0.11299999999999999,0.9804907788446883
70,20.0,0.0,0.10950000000000004,0.9804907788446883
71,20.0,1.0,0.11199999999999999,0.9804907788446883
72,20.0,2.0,0.11499999999999999,0.9804907788446883
73,20.0,3.0,0.11550000000000005,0.9804907788446883
74,20.0,4.0,0.121,0.9804907788446883
75,20.0,5.0,0.10950000000000004,0.9804907788446883
76,20.0,6.0,0.11750000000000005,0.9804907788446883
77,20.0,7.0,0.10899999999999999,0.9804907788446883
78,20.0,8.0,0.11750000000000005,0.9804907788446883
79,20.0,9.0,0.10799999999999998,0.9804907788446883
