,m,r,5
0,0.0,0.0,0.16000000000000003
1,0.0,1.0,0.16349999999999998
2,0.0,2.0,0.16649999999999998
3,0.0,3.0,0.15500000000000003
4,0.0,4.0,0.15149999999999997
5,0.0,5.0,0.15300000000000002
6,0.0,6.0,0.15949999999999998
7,0.0,7.0,0.16500000000000004
8,0.0,8.0,0.15949999999999998
9,0.0,9.0,0.16649999999999998
10,1.0,0.0,0.14400000000000002
11,1.0,1.0,0.14
12,1.0,2.0,0.14300000000000002
13,1.0,3.0,0.14
14,1.0,4.0,0.14900000000000002
15,1.0,5.0,0.13649999999999995
16,1.0,6.0,0.139
17,1.0,7.0,0.133
18,1.0,8.0,0.15400000000000003
19,1.0,9.0,0.14449999999999996
20,2.0,0.0,0.11550000000000005
21,2.0,1.0,0.11599999999999999
22,2.0,2.0,0.12350000000000005
23,2.0,3.0,0.12150000000000005
24,2.0,4.0,0.126
25,2.0,5.0,0.12350000000000005
26,2.0,6.0,0.135
27,2.0,7.0,0.119
28,2.0,8.0,0.13549999999999995
29,2.0,9.0,0.12350000000000005
30,3.0,0.0,0.12050000000000005
31,3.0,1.0,0.11950000000000005
32,3.0,2.0,0.12450000000000006
33,3.0,3.0,0.122
34,3.0,4.0,0.119
35,3.0,5.0,0.11099999999999999
36,3.0,6.0,0.12150000000000005
37,3.0,7.0,0.11550000000000005
38,3.0,8.0,0.11850000000000005
39,3.0,9.0,0.12
40,4.0,0.0,0.119
41,4.0,1.0,0.125
42,4.0,2.0,0.12150000000000005
43,4.0,3.0,0.12949999999999995
44,4.0,4.0,0.11599999999999999
45,4.0,5.0,0.11750000000000005
46,4.0,6.0,0.128
47,4.0,7.0,0.128
48,4.0,8.0,0.118
49,4.0,9.0,0.12849999999999995
50,5.0,0.0,0.11699999999999999
51,5.0,1.0,0.12849999999999995
52,5.0,2.0,0.12949999999999995
53,5.0,3.0,0.11250000000000004
54,5.0,4.0,0.11450000000000005
55,5.0,5.0,0.10850000000000004
56,5.0,6.0,0.119
57,5.0,7.0,0.11950000000000005
58,5.0,8.0,0.11499999999999999
59,5.0,9.0,0.11150000000000004
60,10.0,0.0,0.118
61,10.0,1.0,0.123
62,10.0,2.0,0.12649999999999995
63,10.0,3.0,0.11599999999999999
64,10.0,4.0,0.11299999999999999
65,10.0,5.0,0.12450000000000006
66,10.0,6.0,0.123
67,10.0,7.0,0.12350000000000005
68,10.0,8.0,0.11699999999999999
69,10.0,9.0,0.11299999999999999
70,20.0,0.0,0.10950000000000004
71,20.0,1.0,0.11199999999999999
72,20.0,2.0,0.11499999999999999
73,20.0,3.0,0.11550000000000005
74,20.0,4.0,0.121
75,20.0,5.0,0.10950000000000004
76,20.0,6.0,0.11750000000000005
77,20.0,7.0,0.10899999999999999
78,20.0,8.0,0.11750000000000005
79,20.0,9.0,0.10799999999999998
