,m,r,4,4_alpha
0,0.0,0.0,0.19599999999999995,
1,0.0,1.0,0.1745,
2,0.0,2.0,0.1735,
3,0.0,3.0,0.17800000000000005,
4,0.0,4.0,0.16749999999999998,
5,0.0,5.0,0.17300000000000004,
6,0.0,6.0,0.17400000000000004,
7,0.0,7.0,0.18400000000000005,
8,0.0,8.0,0.17500000000000004,
9,0.0,9.0,0.18000000000000005,
10,1.0,0.0,0.24750000000000005,
11,1.0,1.0,0.24250000000000005,
12,1.0,2.0,0.24050000000000005,
13,1.0,3.0,0.242,
14,1.0,4.0,0.238,
15,1.0,5.0,0.24150000000000005,
16,1.0,6.0,0.23299999999999998,
17,1.0,7.0,0.245,
18,1.0,8.0,0.259,
19,1.0,9.0,0.25049999999999994,
20,2.0,0.0,0.25849999999999995,
21,2.0,1.0,0.261,
22,2.0,2.0,0.25749999999999995,
23,2.0,3.0,0.256,
24,2.0,4.0,0.24950000000000006,
25,2.0,5.0,0.256,
26,2.0,6.0,0.259,
27,2.0,7.0,0.248,
28,2.0,8.0,0.262,
29,2.0,9.0,0.25449999999999995,
30,3.0,0.0,0.27249999999999996,
31,3.0,1.0,0.27,
32,3.0,2.0,0.26849999999999996,
33,3.0,3.0,0.28300000000000003,
34,3.0,4.0,0.265,
35,3.0,5.0,0.28700000000000003,
36,3.0,6.0,0.25049999999999994,
37,3.0,7.0,0.27249999999999996,
38,3.0,8.0,0.26249999999999996,
39,3.0,9.0,0.2815,
40,4.0,0.0,0.28600000000000003,
41,4.0,1.0,0.30000000000000004,
42,4.0,2.0,0.266,
43,4.0,3.0,0.29100000000000004,
44,4.0,4.0,0.29300000000000004,
45,4.0,5.0,0.2965,
46,4.0,6.0,0.29700000000000004,
47,4.0,7.0,0.27549999999999997,
48,4.0,8.0,0.29000000000000004,
49,4.0,9.0,0.2845,
50,5.0,0.0,0.2855,
51,5.0,1.0,0.2895,
52,5.0,2.0,0.29900000000000004,
53,5.0,3.0,0.3035,
54,5.0,4.0,0.28900000000000003,
55,5.0,5.0,0.29300000000000004,
56,5.0,6.0,0.29700000000000004,
57,5.0,7.0,0.29700000000000004,
58,5.0,8.0,0.3005,
59,5.0,9.0,0.3055,
60,10.0,0.0,0.347,
61,10.0,1.0,0.346,
62,10.0,2.0,0.33999999999999997,
63,10.0,3.0,0.3205,
64,10.0,4.0,0.3425,
65,10.0,5.0,0.34099999999999997,
66,10.0,6.0,0.354,
67,10.0,7.0,0.3325,
68,10.0,8.0,0.355,
69,10.0,9.0,0.3345,
70,20.0,0.0,0.35550000000000004,
71,20.0,1.0,0.34750000000000003,
72,20.0,2.0,0.34099999999999997,
73,20.0,3.0,0.347,
74,20.0,4.0,0.3425,
75,20.0,5.0,0.33499999999999996,
76,20.0,6.0,0.347,
77,20.0,7.0,0.358,
78,20.0,8.0,0.35850000000000004,
79,20.0,9.0,0.344,
