,m,r,3,3_alpha
0,0.0,0.0,0.19599999999999995,
1,0.0,1.0,0.1745,
2,0.0,2.0,0.1735,
3,0.0,3.0,0.17800000000000005,
4,0.0,4.0,0.16749999999999998,
5,0.0,5.0,0.17300000000000004,
6,0.0,6.0,0.17400000000000004,
7,0.0,7.0,0.18400000000000005,
8,0.0,8.0,0.17500000000000004,
9,0.0,9.0,0.18000000000000005,
10,1.0,0.0,0.18300000000000005,
11,1.0,1.0,0.18999999999999995,
12,1.0,2.0,0.19599999999999995,
13,1.0,3.0,0.1945,
14,1.0,4.0,0.20299999999999996,
15,1.0,5.0,0.19599999999999995,
16,1.0,6.0,0.19399999999999995,
17,1.0,7.0,0.1975,
18,1.0,8.0,0.19799999999999995,
19,1.0,9.0,0.1985,
20,2.0,0.0,0.23450000000000004,
21,2.0,1.0,0.23150000000000004,
22,2.0,2.0,0.24650000000000005,
23,2.0,3.0,0.23399999999999999,
24,2.0,4.0,0.22899999999999998,
25,2.0,5.0,0.23250000000000004,
26,2.0,6.0,0.22399999999999998,
27,2.0,7.0,0.23050000000000004,
28,2.0,8.0,0.22199999999999998,
29,2.0,9.0,0.21299999999999997,
30,3.0,0.0,0.22899999999999998,
31,3.0,1.0,0.22199999999999998,
32,3.0,2.0,0.2005,
33,3.0,3.0,0.20899999999999996,
34,3.0,4.0,0.21899999999999997,
35,3.0,5.0,0.20450000000000002,
36,3.0,6.0,0.21999999999999997,
37,3.0,7.0,0.20350000000000001,
38,3.0,8.0,0.22099999999999997,
39,3.0,9.0,0.21699999999999997,
40,4.0,0.0,0.24250000000000005,
41,4.0,1.0,0.23299999999999998,
42,4.0,2.0,0.23150000000000004,
43,4.0,3.0,0.22550000000000003,
44,4.0,4.0,0.259,
45,4.0,5.0,0.22650000000000003,
46,4.0,6.0,0.24150000000000005,
47,4.0,7.0,0.25149999999999995,
48,4.0,8.0,0.235,
49,4.0,9.0,0.22850000000000004,
50,5.0,0.0,0.25149999999999995,
51,5.0,1.0,0.249,
52,5.0,2.0,0.24850000000000005,
53,5.0,3.0,0.248,
54,5.0,4.0,0.24250000000000005,
55,5.0,5.0,0.253,
56,5.0,6.0,0.24250000000000005,
57,5.0,7.0,0.263,
58,5.0,8.0,0.248,
59,5.0,9.0,0.24250000000000005,
60,10.0,0.0,0.251,
61,10.0,1.0,0.24050000000000005,
62,10.0,2.0,0.257,
63,10.0,3.0,0.246,
64,10.0,4.0,0.26,
65,10.0,5.0,0.236,
66,10.0,6.0,0.24050000000000005,
67,10.0,7.0,0.22999999999999998,
68,10.0,8.0,0.24950000000000006,
69,10.0,9.0,0.24750000000000005,
70,20.0,0.0,0.266,
71,20.0,1.0,0.257,
72,20.0,2.0,0.269,
73,20.0,3.0,0.2825,
74,20.0,4.0,0.271,
75,20.0,5.0,0.273,
76,20.0,6.0,0.28049999999999997,
77,20.0,7.0,0.28049999999999997,
78,20.0,8.0,0.26549999999999996,
79,20.0,9.0,0.26849999999999996,
