,m,r,5
0,0.0,0.0,0.3245
1,0.0,1.0,0.33399999999999996
2,0.0,2.0,0.3255
3,0.0,3.0,0.3315
4,0.0,4.0,0.3165
5,0.0,5.0,0.33499999999999996
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3345
8,0.0,8.0,0.3295
9,0.0,9.0,0.3185
10,1.0,0.0,0.32299999999999995
11,1.0,1.0,0.32899999999999996
12,1.0,2.0,0.32699999999999996
13,1.0,3.0,0.3335
14,1.0,4.0,0.3355
15,1.0,5.0,0.31200000000000006
16,1.0,6.0,0.33399999999999996
17,1.0,7.0,0.32999999999999996
18,1.0,8.0,0.3365
19,1.0,9.0,0.31299999999999994
20,2.0,0.0,0.31399999999999995
21,2.0,1.0,0.31799999999999995
22,2.0,2.0,0.31699999999999995
23,2.0,3.0,0.2995
24,2.0,4.0,0.30900000000000005
25,2.0,5.0,0.32799999999999996
26,2.0,6.0,0.3225
27,2.0,7.0,0.3155
28,2.0,8.0,0.3245
29,2.0,9.0,0.32499999999999996
30,3.0,0.0,0.31799999999999995
31,3.0,1.0,0.31499999999999995
32,3.0,2.0,0.3075
33,3.0,3.0,0.3395
34,3.0,4.0,0.31999999999999995
35,3.0,5.0,0.33299999999999996
36,3.0,6.0,0.33599999999999997
37,3.0,7.0,0.3235
38,3.0,8.0,0.3265
39,3.0,9.0,0.3265
40,4.0,0.0,0.32599999999999996
41,4.0,1.0,0.33099999999999996
42,4.0,2.0,0.33899999999999997
43,4.0,3.0,0.33099999999999996
44,4.0,4.0,0.3365
45,4.0,5.0,0.34199999999999997
46,4.0,6.0,0.31899999999999995
47,4.0,7.0,0.32299999999999995
48,4.0,8.0,0.32899999999999996
49,4.0,9.0,0.3395
50,5.0,0.0,0.33499999999999996
51,5.0,1.0,0.3385
52,5.0,2.0,0.34199999999999997
53,5.0,3.0,0.34450000000000003
54,5.0,4.0,0.3395
55,5.0,5.0,0.355
56,5.0,6.0,0.3325
57,5.0,7.0,0.3415
58,5.0,8.0,0.34199999999999997
59,5.0,9.0,0.34950000000000003
60,10.0,0.0,0.366
61,10.0,1.0,0.354
62,10.0,2.0,0.35950000000000004
63,10.0,3.0,0.36850000000000005
64,10.0,4.0,0.355
65,10.0,5.0,0.355
66,10.0,6.0,0.36050000000000004
67,10.0,7.0,0.35650000000000004
68,10.0,8.0,0.35950000000000004
69,10.0,9.0,0.35250000000000004
70,20.0,0.0,0.356
71,20.0,1.0,0.381
72,20.0,2.0,0.371
73,20.0,3.0,0.38049999999999995
74,20.0,4.0,0.365
75,20.0,5.0,0.37949999999999995
76,20.0,6.0,0.378
77,20.0,7.0,0.368
78,20.0,8.0,0.369
79,20.0,9.0,0.371
