,m,r,5
0,0.0,0.0,0.16000000000000003
1,0.0,1.0,0.16349999999999998
2,0.0,2.0,0.16649999999999998
3,0.0,3.0,0.15500000000000003
4,0.0,4.0,0.15149999999999997
5,0.0,5.0,0.15300000000000002
6,0.0,6.0,0.15949999999999998
7,0.0,7.0,0.16500000000000004
8,0.0,8.0,0.15949999999999998
9,0.0,9.0,0.16649999999999998
10,1.0,0.0,0.13949999999999996
11,1.0,1.0,0.134
12,1.0,2.0,0.14
13,1.0,3.0,0.135
14,1.0,4.0,0.14100000000000001
15,1.0,5.0,0.13
16,1.0,6.0,0.131
17,1.0,7.0,0.15300000000000002
18,1.0,8.0,0.136
19,1.0,9.0,0.14249999999999996
20,2.0,0.0,0.13849999999999996
21,2.0,1.0,0.127
22,2.0,2.0,0.13849999999999996
23,2.0,3.0,0.13149999999999995
24,2.0,4.0,0.129
25,2.0,5.0,0.132
26,2.0,6.0,0.122
27,2.0,7.0,0.13849999999999996
28,2.0,8.0,0.125
29,2.0,9.0,0.132
30,3.0,0.0,0.12
31,3.0,1.0,0.11450000000000005
32,3.0,2.0,0.11950000000000005
33,3.0,3.0,0.12549999999999994
34,3.0,4.0,0.13049999999999995
35,3.0,5.0,0.12849999999999995
36,3.0,6.0,0.122
37,3.0,7.0,0.122
38,3.0,8.0,0.13949999999999996
39,3.0,9.0,0.121
40,4.0,0.0,0.126
41,4.0,1.0,0.12649999999999995
42,4.0,2.0,0.13349999999999995
43,4.0,3.0,0.12849999999999995
44,4.0,4.0,0.12849999999999995
45,4.0,5.0,0.134
46,4.0,6.0,0.132
47,4.0,7.0,0.12749999999999995
48,4.0,8.0,0.12549999999999994
49,4.0,9.0,0.125
50,5.0,0.0,0.132
51,5.0,1.0,0.13
52,5.0,2.0,0.12949999999999995
53,5.0,3.0,0.12649999999999995
54,5.0,4.0,0.127
55,5.0,5.0,0.132
56,5.0,6.0,0.11750000000000005
57,5.0,7.0,0.12350000000000005
58,5.0,8.0,0.126
59,5.0,9.0,0.13
60,10.0,0.0,0.125
61,10.0,1.0,0.134
62,10.0,2.0,0.124
63,10.0,3.0,0.12350000000000005
64,10.0,4.0,0.13049999999999995
65,10.0,5.0,0.13
66,10.0,6.0,0.131
67,10.0,7.0,0.132
68,10.0,8.0,0.13349999999999995
69,10.0,9.0,0.12
70,20.0,0.0,0.125
71,20.0,1.0,0.124
72,20.0,2.0,0.12250000000000005
73,20.0,3.0,0.11950000000000005
74,20.0,4.0,0.12549999999999994
75,20.0,5.0,0.124
76,20.0,6.0,0.13549999999999995
77,20.0,7.0,0.135
78,20.0,8.0,0.12350000000000005
79,20.0,9.0,0.12549999999999994
