,m,r,3
0,0.0,0.0,0.3245
1,0.0,1.0,0.33399999999999996
2,0.0,2.0,0.3255
3,0.0,3.0,0.3315
4,0.0,4.0,0.3165
5,0.0,5.0,0.33499999999999996
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3345
8,0.0,8.0,0.3295
9,0.0,9.0,0.3185
10,1.0,0.0,0.31799999999999995
11,1.0,1.0,0.3165
12,1.0,2.0,0.3105
13,1.0,3.0,0.3155
14,1.0,4.0,0.31799999999999995
15,1.0,5.0,0.3055
16,1.0,6.0,0.3085
17,1.0,7.0,0.3225
18,1.0,8.0,0.3225
19,1.0,9.0,0.31100000000000005
20,2.0,0.0,0.31200000000000006
21,2.0,1.0,0.3225
22,2.0,2.0,0.3275
23,2.0,3.0,0.3125
24,2.0,4.0,0.3135
25,2.0,5.0,0.3145
26,2.0,6.0,0.3095
27,2.0,7.0,0.3155
28,2.0,8.0,0.3145
29,2.0,9.0,0.30000000000000004
30,3.0,0.0,0.3275
31,3.0,1.0,0.3285
32,3.0,2.0,0.3235
33,3.0,3.0,0.32599999999999996
34,3.0,4.0,0.33899999999999997
35,3.0,5.0,0.3405
36,3.0,6.0,0.3315
37,3.0,7.0,0.34099999999999997
38,3.0,8.0,0.3185
39,3.0,9.0,0.3125
40,4.0,0.0,0.3265
41,4.0,1.0,0.3285
42,4.0,2.0,0.3255
43,4.0,3.0,0.3315
44,4.0,4.0,0.3375
45,4.0,5.0,0.3275
46,4.0,6.0,0.3345
47,4.0,7.0,0.3255
48,4.0,8.0,0.31200000000000006
49,4.0,9.0,0.3225
50,5.0,0.0,0.31699999999999995
51,5.0,1.0,0.3135
52,5.0,2.0,0.3115
53,5.0,3.0,0.3305
54,5.0,4.0,0.3325
55,5.0,5.0,0.3225
56,5.0,6.0,0.3285
57,5.0,7.0,0.3195
58,5.0,8.0,0.3375
59,5.0,9.0,0.3245
60,10.0,0.0,0.3375
61,10.0,1.0,0.3425
62,10.0,2.0,0.33599999999999997
63,10.0,3.0,0.3375
64,10.0,4.0,0.33399999999999996
65,10.0,5.0,0.33899999999999997
66,10.0,6.0,0.33299999999999996
67,10.0,7.0,0.32499999999999996
68,10.0,8.0,0.33799999999999997
69,10.0,9.0,0.32899999999999996
70,20.0,0.0,0.33999999999999997
71,20.0,1.0,0.34650000000000003
72,20.0,2.0,0.34750000000000003
73,20.0,3.0,0.35250000000000004
74,20.0,4.0,0.351
75,20.0,5.0,0.35150000000000003
76,20.0,6.0,0.34950000000000003
77,20.0,7.0,0.34450000000000003
78,20.0,8.0,0.35050000000000003
79,20.0,9.0,0.348
