,m,r,1
0,0.0,0.0,0.19999999999999996
1,0.0,1.0,0.20299999999999996
2,0.0,2.0,0.19599999999999995
3,0.0,3.0,0.19799999999999995
4,0.0,4.0,0.21250000000000002
5,0.0,5.0,0.21999999999999997
6,0.0,6.0,0.1945
7,0.0,7.0,0.19499999999999995
8,0.0,8.0,0.2005
9,0.0,9.0,0.2025
10,1.0,0.0,0.18999999999999995
11,1.0,1.0,0.19199999999999995
12,1.0,2.0,0.1905
13,1.0,3.0,0.20699999999999996
14,1.0,4.0,0.19199999999999995
15,1.0,5.0,0.1995
16,1.0,6.0,0.20199999999999996
17,1.0,7.0,0.19199999999999995
18,1.0,8.0,0.19799999999999995
19,1.0,9.0,0.20699999999999996
20,2.0,0.0,0.20099999999999996
21,2.0,1.0,0.20750000000000002
22,2.0,2.0,0.1885
23,2.0,3.0,0.20750000000000002
24,2.0,4.0,0.20699999999999996
25,2.0,5.0,0.19999999999999996
26,2.0,6.0,0.20850000000000002
27,2.0,7.0,0.21599999999999997
28,2.0,8.0,0.20650000000000002
29,2.0,9.0,0.21399999999999997
30,3.0,0.0,0.22250000000000003
31,3.0,1.0,0.21350000000000002
32,3.0,2.0,0.21650000000000003
33,3.0,3.0,0.21450000000000002
34,3.0,4.0,0.22099999999999997
35,3.0,5.0,0.21799999999999997
36,3.0,6.0,0.21199999999999997
37,3.0,7.0,0.20650000000000002
38,3.0,8.0,0.20550000000000002
39,3.0,9.0,0.20650000000000002
40,4.0,0.0,0.20199999999999996
41,4.0,1.0,0.22199999999999998
42,4.0,2.0,0.20850000000000002
43,4.0,3.0,0.20499999999999996
44,4.0,4.0,0.21099999999999997
45,4.0,5.0,0.21299999999999997
46,4.0,6.0,0.21199999999999997
47,4.0,7.0,0.20850000000000002
48,4.0,8.0,0.22999999999999998
49,4.0,9.0,0.19999999999999996
50,5.0,0.0,0.1995
51,5.0,1.0,0.20799999999999996
52,5.0,2.0,0.19799999999999995
53,5.0,3.0,0.20099999999999996
54,5.0,4.0,0.19899999999999995
55,5.0,5.0,0.20450000000000002
56,5.0,6.0,0.20099999999999996
57,5.0,7.0,0.18100000000000005
58,5.0,8.0,0.20699999999999996
59,5.0,9.0,0.20199999999999996
60,10.0,0.0,0.21199999999999997
61,10.0,1.0,0.21050000000000002
62,10.0,2.0,0.20350000000000001
63,10.0,3.0,0.20499999999999996
64,10.0,4.0,0.20899999999999996
65,10.0,5.0,0.1915
66,10.0,6.0,0.1955
67,10.0,7.0,0.2005
68,10.0,8.0,0.20999999999999996
69,10.0,9.0,0.20199999999999996
70,20.0,0.0,0.1985
71,20.0,1.0,0.21550000000000002
72,20.0,2.0,0.22099999999999997
73,20.0,3.0,0.21550000000000002
74,20.0,4.0,0.21650000000000003
75,20.0,5.0,0.21299999999999997
76,20.0,6.0,0.20299999999999996
77,20.0,7.0,0.22750000000000004
78,20.0,8.0,0.22399999999999998
79,20.0,9.0,0.20650000000000002
