,m,r,3,3_alpha
0,0.0,0.0,0.19599999999999995,0.5
1,0.0,1.0,0.1755,0.5
2,0.0,2.0,0.1895,0.5
3,0.0,3.0,0.1765,0.5
4,0.0,4.0,0.1815,0.5
5,0.0,5.0,0.18500000000000005,0.5
6,0.0,6.0,0.1795,0.5
7,0.0,7.0,0.1945,0.5
8,0.0,8.0,0.18200000000000005,0.5
9,0.0,9.0,0.18799999999999994,0.5
10,1.0,0.0,0.1895,0.9700000000000001
11,1.0,1.0,0.16400000000000003,0.9700000000000001
12,1.0,2.0,0.1725,0.9700000000000001
13,1.0,3.0,0.1785,0.9700000000000001
14,1.0,4.0,0.1755,0.9700000000000001
15,1.0,5.0,0.18100000000000005,0.9700000000000001
16,1.0,6.0,0.17200000000000004,0.9700000000000001
17,1.0,7.0,0.18300000000000005,0.9700000000000001
18,1.0,8.0,0.1725,0.9700000000000001
19,1.0,9.0,0.17900000000000005,0.9700000000000001
20,2.0,0.0,0.1815,0.9966666666666667
21,2.0,1.0,0.1805,0.9966666666666667
22,2.0,2.0,0.1805,0.9966666666666667
23,2.0,3.0,0.17600000000000005,0.9966666666666667
24,2.0,4.0,0.17600000000000005,0.9966666666666667
25,2.0,5.0,0.17400000000000004,0.9966666666666667
26,2.0,6.0,0.18400000000000005,0.9966666666666667
27,2.0,7.0,0.1925,0.9966666666666667
28,2.0,8.0,0.1805,0.9966666666666667
29,2.0,9.0,0.16749999999999998,0.9966666666666667
30,3.0,0.0,0.1735,0.9974074074074074
31,3.0,1.0,0.1835,0.9974074074074074
32,3.0,2.0,0.1785,0.9974074074074074
33,3.0,3.0,0.17600000000000005,0.9974074074074074
34,3.0,4.0,0.17800000000000005,0.9974074074074074
35,3.0,5.0,0.1795,0.9974074074074074
36,3.0,6.0,0.1835,0.9974074074074074
37,3.0,7.0,0.16549999999999998,0.9974074074074074
38,3.0,8.0,0.17600000000000005,0.9974074074074074
39,3.0,9.0,0.16949999999999998,0.9974074074074074
40,4.0,0.0,0.1795,0.998559670781893
41,4.0,1.0,0.18300000000000005,0.998559670781893
42,4.0,2.0,0.1795,0.998559670781893
43,4.0,3.0,0.16749999999999998,0.998559670781893
44,4.0,4.0,0.16949999999999998,0.998559670781893
45,4.0,5.0,0.16800000000000004,0.998559670781893
46,4.0,6.0,0.16849999999999998,0.998559670781893
47,4.0,7.0,0.17400000000000004,0.998559670781893
48,4.0,8.0,0.16200000000000003,0.998559670781893
49,4.0,9.0,0.18700000000000006,0.998559670781893
50,5.0,0.0,0.17200000000000004,0.9998399634202103
51,5.0,1.0,0.16000000000000003,0.9998399634202103
52,5.0,2.0,0.1745,0.9998399634202103
53,5.0,3.0,0.1885,0.9998399634202103
54,5.0,4.0,0.17100000000000004,0.9998399634202103
55,5.0,5.0,0.1805,0.9998399634202103
56,5.0,6.0,0.17300000000000004,0.9998399634202103
57,5.0,7.0,0.1725,0.9998399634202103
58,5.0,8.0,0.16400000000000003,0.9998399634202103
59,5.0,9.0,0.1815,0.9998399634202103
60,10.0,0.0,0.18500000000000005,0.9999110907890058
61,10.0,1.0,0.18000000000000005,0.9999110907890058
62,10.0,2.0,0.17400000000000004,0.9999110907890058
63,10.0,3.0,0.17600000000000005,0.9999110907890058
64,10.0,4.0,0.17800000000000005,0.9999110907890058
65,10.0,5.0,0.1745,0.9999110907890058
66,10.0,6.0,0.1755,0.9999110907890058
67,10.0,7.0,0.1785,0.9999110907890058
68,10.0,8.0,0.1745,0.9999110907890058
69,10.0,9.0,0.18300000000000005,0.9999110907890058
70,20.0,0.0,0.1755,0.9999209695902274
71,20.0,1.0,0.17600000000000005,0.9999209695902274
72,20.0,2.0,0.16400000000000003,0.9999209695902274
73,20.0,3.0,0.17600000000000005,0.9999209695902274
74,20.0,4.0,0.1795,0.9999209695902274
75,20.0,5.0,0.1785,0.9999209695902274
76,20.0,6.0,0.16900000000000004,0.9999209695902274
77,20.0,7.0,0.17100000000000004,0.9999209695902274
78,20.0,8.0,0.1865,0.9999209695902274
79,20.0,9.0,0.17500000000000004,0.9999209695902274
