,m,r,3
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1755
2,0.0,2.0,0.1895
3,0.0,3.0,0.1765
4,0.0,4.0,0.1815
5,0.0,5.0,0.18500000000000005
6,0.0,6.0,0.1795
7,0.0,7.0,0.1945
8,0.0,8.0,0.18200000000000005
9,0.0,9.0,0.18799999999999994
10,1.0,0.0,0.1895
11,1.0,1.0,0.16400000000000003
12,1.0,2.0,0.1725
13,1.0,3.0,0.1785
14,1.0,4.0,0.1755
15,1.0,5.0,0.18100000000000005
16,1.0,6.0,0.17200000000000004
17,1.0,7.0,0.18300000000000005
18,1.0,8.0,0.1725
19,1.0,9.0,0.17900000000000005
20,2.0,0.0,0.1815
21,2.0,1.0,0.1805
22,2.0,2.0,0.1805
23,2.0,3.0,0.17600000000000005
24,2.0,4.0,0.17600000000000005
25,2.0,5.0,0.17400000000000004
26,2.0,6.0,0.18400000000000005
27,2.0,7.0,0.1925
28,2.0,8.0,0.1805
29,2.0,9.0,0.16749999999999998
30,3.0,0.0,0.1735
31,3.0,1.0,0.1835
32,3.0,2.0,0.1785
33,3.0,3.0,0.17600000000000005
34,3.0,4.0,0.17800000000000005
35,3.0,5.0,0.1795
36,3.0,6.0,0.1835
37,3.0,7.0,0.16549999999999998
38,3.0,8.0,0.17600000000000005
39,3.0,9.0,0.16949999999999998
40,4.0,0.0,0.1795
41,4.0,1.0,0.18300000000000005
42,4.0,2.0,0.1795
43,4.0,3.0,0.16749999999999998
44,4.0,4.0,0.16949999999999998
45,4.0,5.0,0.16800000000000004
46,4.0,6.0,0.16849999999999998
47,4.0,7.0,0.17400000000000004
48,4.0,8.0,0.16200000000000003
49,4.0,9.0,0.18700000000000006
50,5.0,0.0,0.17200000000000004
51,5.0,1.0,0.16000000000000003
52,5.0,2.0,0.1745
53,5.0,3.0,0.1885
54,5.0,4.0,0.17100000000000004
55,5.0,5.0,0.1805
56,5.0,6.0,0.17300000000000004
57,5.0,7.0,0.1725
58,5.0,8.0,0.16400000000000003
59,5.0,9.0,0.1815
60,10.0,0.0,0.18500000000000005
61,10.0,1.0,0.18000000000000005
62,10.0,2.0,0.17400000000000004
63,10.0,3.0,0.17600000000000005
64,10.0,4.0,0.17800000000000005
65,10.0,5.0,0.1745
66,10.0,6.0,0.1755
67,10.0,7.0,0.1785
68,10.0,8.0,0.1745
69,10.0,9.0,0.18300000000000005
70,20.0,0.0,0.1755
71,20.0,1.0,0.17600000000000005
72,20.0,2.0,0.16400000000000003
73,20.0,3.0,0.17600000000000005
74,20.0,4.0,0.1795
75,20.0,5.0,0.1785
76,20.0,6.0,0.16900000000000004
77,20.0,7.0,0.17100000000000004
78,20.0,8.0,0.1865
79,20.0,9.0,0.17500000000000004
