,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1745
2,0.0,2.0,0.1735
3,0.0,3.0,0.17800000000000005
4,0.0,4.0,0.16749999999999998
5,0.0,5.0,0.17300000000000004
6,0.0,6.0,0.17400000000000004
7,0.0,7.0,0.18400000000000005
8,0.0,8.0,0.17500000000000004
9,0.0,9.0,0.18000000000000005
10,1.0,0.0,0.15900000000000003
11,1.0,1.0,0.15449999999999997
12,1.0,2.0,0.15949999999999998
13,1.0,3.0,0.16000000000000003
14,1.0,4.0,0.15349999999999997
15,1.0,5.0,0.14600000000000002
16,1.0,6.0,0.15849999999999997
17,1.0,7.0,0.15149999999999997
18,1.0,8.0,0.15949999999999998
19,1.0,9.0,0.16249999999999998
20,2.0,0.0,0.16749999999999998
21,2.0,1.0,0.16249999999999998
22,2.0,2.0,0.16349999999999998
23,2.0,3.0,0.15849999999999997
24,2.0,4.0,0.16449999999999998
25,2.0,5.0,0.15949999999999998
26,2.0,6.0,0.15849999999999997
27,2.0,7.0,0.15849999999999997
28,2.0,8.0,0.14900000000000002
29,2.0,9.0,0.16700000000000004
30,3.0,0.0,0.16800000000000004
31,3.0,1.0,0.16000000000000003
32,3.0,2.0,0.14749999999999996
33,3.0,3.0,0.16049999999999998
34,3.0,4.0,0.15549999999999997
35,3.0,5.0,0.16500000000000004
36,3.0,6.0,0.16849999999999998
37,3.0,7.0,0.17500000000000004
38,3.0,8.0,0.15849999999999997
39,3.0,9.0,0.16849999999999998
40,4.0,0.0,0.17700000000000005
41,4.0,1.0,0.1795
42,4.0,2.0,0.17500000000000004
43,4.0,3.0,0.16800000000000004
44,4.0,4.0,0.17149999999999999
45,4.0,5.0,0.17900000000000005
46,4.0,6.0,0.1725
47,4.0,7.0,0.16649999999999998
48,4.0,8.0,0.17000000000000004
49,4.0,9.0,0.16300000000000003
50,5.0,0.0,0.17400000000000004
51,5.0,1.0,0.16400000000000003
52,5.0,2.0,0.16900000000000004
53,5.0,3.0,0.16849999999999998
54,5.0,4.0,0.16900000000000004
55,5.0,5.0,0.16600000000000004
56,5.0,6.0,0.16249999999999998
57,5.0,7.0,0.16249999999999998
58,5.0,8.0,0.1785
59,5.0,9.0,0.17000000000000004
60,10.0,0.0,0.1775
61,10.0,1.0,0.18400000000000005
62,10.0,2.0,0.1775
63,10.0,3.0,0.1775
64,10.0,4.0,0.1895
65,10.0,5.0,0.17100000000000004
66,10.0,6.0,0.1815
67,10.0,7.0,0.1775
68,10.0,8.0,0.18600000000000005
69,10.0,9.0,0.1765
70,20.0,0.0,0.17700000000000005
71,20.0,1.0,0.18300000000000005
72,20.0,2.0,0.1885
73,20.0,3.0,0.18400000000000005
74,20.0,4.0,0.18700000000000006
75,20.0,5.0,0.1835
76,20.0,6.0,0.17300000000000004
77,20.0,7.0,0.18300000000000005
78,20.0,8.0,0.19299999999999995
79,20.0,9.0,0.1805
