,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1755
2,0.0,2.0,0.1895
3,0.0,3.0,0.1765
4,0.0,4.0,0.1815
5,0.0,5.0,0.18500000000000005
6,0.0,6.0,0.1795
7,0.0,7.0,0.1945
8,0.0,8.0,0.18200000000000005
9,0.0,9.0,0.18799999999999994
10,1.0,0.0,0.16649999999999998
11,1.0,1.0,0.16749999999999998
12,1.0,2.0,0.16649999999999998
13,1.0,3.0,0.17049999999999998
14,1.0,4.0,0.15500000000000003
15,1.0,5.0,0.15600000000000003
16,1.0,6.0,0.16300000000000003
17,1.0,7.0,0.15500000000000003
18,1.0,8.0,0.15200000000000002
19,1.0,9.0,0.16500000000000004
20,2.0,0.0,0.16049999999999998
21,2.0,1.0,0.16149999999999998
22,2.0,2.0,0.16049999999999998
23,2.0,3.0,0.1785
24,2.0,4.0,0.16049999999999998
25,2.0,5.0,0.16400000000000003
26,2.0,6.0,0.15949999999999998
27,2.0,7.0,0.16000000000000003
28,2.0,8.0,0.16600000000000004
29,2.0,9.0,0.16900000000000004
30,3.0,0.0,0.16500000000000004
31,3.0,1.0,0.16300000000000003
32,3.0,2.0,0.16000000000000003
33,3.0,3.0,0.17700000000000005
34,3.0,4.0,0.17500000000000004
35,3.0,5.0,0.17300000000000004
36,3.0,6.0,0.16900000000000004
37,3.0,7.0,0.16900000000000004
38,3.0,8.0,0.16600000000000004
39,3.0,9.0,0.15600000000000003
40,4.0,0.0,0.1865
41,4.0,1.0,0.1805
42,4.0,2.0,0.17200000000000004
43,4.0,3.0,0.1835
44,4.0,4.0,0.16800000000000004
45,4.0,5.0,0.1765
46,4.0,6.0,0.1765
47,4.0,7.0,0.1755
48,4.0,8.0,0.17100000000000004
49,4.0,9.0,0.16749999999999998
50,5.0,0.0,0.17400000000000004
51,5.0,1.0,0.1835
52,5.0,2.0,0.17200000000000004
53,5.0,3.0,0.17100000000000004
54,5.0,4.0,0.18100000000000005
55,5.0,5.0,0.17800000000000005
56,5.0,6.0,0.1845
57,5.0,7.0,0.16549999999999998
58,5.0,8.0,0.1815
59,5.0,9.0,0.1775
60,10.0,0.0,0.18799999999999994
61,10.0,1.0,0.1925
62,10.0,2.0,0.19099999999999995
63,10.0,3.0,0.1965
64,10.0,4.0,0.18799999999999994
65,10.0,5.0,0.1985
66,10.0,6.0,0.19299999999999995
67,10.0,7.0,0.18300000000000005
68,10.0,8.0,0.19199999999999995
69,10.0,9.0,0.1915
70,20.0,0.0,0.19199999999999995
71,20.0,1.0,0.18999999999999995
72,20.0,2.0,0.20350000000000001
73,20.0,3.0,0.18999999999999995
74,20.0,4.0,0.19699999999999995
75,20.0,5.0,0.19599999999999995
76,20.0,6.0,0.21299999999999997
77,20.0,7.0,0.1915
78,20.0,8.0,0.1965
79,20.0,9.0,0.20299999999999996
