,m,r,1,1_alpha
0,0.0,0.0,0.25649999999999995,
1,0.0,1.0,0.26049999999999995,
2,0.0,2.0,0.24,
3,0.0,3.0,0.248,
4,0.0,4.0,0.247,
5,0.0,5.0,0.25349999999999995,
6,0.0,6.0,0.25249999999999995,
7,0.0,7.0,0.254,
8,0.0,8.0,0.242,
9,0.0,9.0,0.25349999999999995,
10,1.0,0.0,0.276,
11,1.0,1.0,0.30500000000000005,
12,1.0,2.0,0.275,
13,1.0,3.0,0.29500000000000004,
14,1.0,4.0,0.28300000000000003,
15,1.0,5.0,0.261,
16,1.0,6.0,0.28400000000000003,
17,1.0,7.0,0.29600000000000004,
18,1.0,8.0,0.28600000000000003,
19,1.0,9.0,0.272,
20,2.0,0.0,0.31699999999999995,
21,2.0,1.0,0.29700000000000004,
22,2.0,2.0,0.32199999999999995,
23,2.0,3.0,0.31000000000000005,
24,2.0,4.0,0.30600000000000005,
25,2.0,5.0,0.2975,
26,2.0,6.0,0.30800000000000005,
27,2.0,7.0,0.3075,
28,2.0,8.0,0.31299999999999994,
29,2.0,9.0,0.30900000000000005,
30,3.0,0.0,0.3085,
31,3.0,1.0,0.30100000000000005,
32,3.0,2.0,0.31000000000000005,
33,3.0,3.0,0.3085,
34,3.0,4.0,0.2975,
35,3.0,5.0,0.30400000000000005,
36,3.0,6.0,0.2995,
37,3.0,7.0,0.31200000000000006,
38,3.0,8.0,0.3185,
39,3.0,9.0,0.31599999999999995,
40,4.0,0.0,0.32499999999999996,
41,4.0,1.0,0.3315,
42,4.0,2.0,0.31499999999999995,
43,4.0,3.0,0.3145,
44,4.0,4.0,0.3205,
45,4.0,5.0,0.32899999999999996,
46,4.0,6.0,0.3105,
47,4.0,7.0,0.31200000000000006,
48,4.0,8.0,0.31999999999999995,
49,4.0,9.0,0.3265,
50,5.0,0.0,0.3435,
51,5.0,1.0,0.3355,
52,5.0,2.0,0.3275,
53,5.0,3.0,0.32999999999999996,
54,5.0,4.0,0.32599999999999996,
55,5.0,5.0,0.3265,
56,5.0,6.0,0.3165,
57,5.0,7.0,0.3225,
58,5.0,8.0,0.32999999999999996,
59,5.0,9.0,0.31999999999999995,
60,10.0,0.0,0.37250000000000005,
61,10.0,1.0,0.35550000000000004,
62,10.0,2.0,0.351,
63,10.0,3.0,0.356,
64,10.0,4.0,0.36450000000000005,
65,10.0,5.0,0.347,
66,10.0,6.0,0.357,
67,10.0,7.0,0.3405,
68,10.0,8.0,0.35350000000000004,
69,10.0,9.0,0.373,
70,20.0,0.0,0.361,
71,20.0,1.0,0.373,
72,20.0,2.0,0.37150000000000005,
73,20.0,3.0,0.388,
74,20.0,4.0,0.36,
75,20.0,5.0,0.39049999999999996,
76,20.0,6.0,0.37450000000000006,
77,20.0,7.0,0.37949999999999995,
78,20.0,8.0,0.384,
79,20.0,9.0,0.37649999999999995,
