,target,ood,m_n,avg_error,std_error,device,summary,config,name
10,4,3,5,0.2112,0.015,cuda:1,"{'run_num': 9, 'std_err': 0.015, '_runtime': 763.5515704154968, 'train_loss': 0.2202, 'm': 500, 'epoch': 100, 'avg_err': 0.2112, 'train_acc': 0.9589, '_timestamp': 1663851334.3163724, 'final_test_err': 0.23450000000000004, 'n': 100, '_step': 1020, '_wandb': {'runtime': 762}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",1qkfr2dh
11,4,3,4,0.2136,0.019,cuda:1,"{'epoch': 100, 'run_num': 9, 'std_err': 0.019, '_runtime': 578.4580392837524, 'train_acc': 0.8859, 'm': 400, 'n': 100, 'avg_err': 0.2136, '_timestamp': 1663851097.780265, 'train_loss': 0.3353, 'final_test_err': 0.226, '_step': 1020, '_wandb': {'runtime': 577}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",3k6dzfc2
12,4,3,3,0.2177,0.0184,cuda:1,"{'train_loss': 0.3319, 'final_test_err': 0.22250000000000003, 'epoch': 100, 'avg_err': 0.2177, '_step': 1020, '_wandb': {'runtime': 577}, 'run_num': 9, 'std_err': 0.0184, '_runtime': 578.0311424732208, 'train_acc': 0.8778, 'm': 300, 'n': 100, '_timestamp': 1663850991.3929954}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",csz8gfmy
13,4,3,2,0.2361,0.0161,cuda:1,"{'_timestamp': 1663850933.71852, 'train_loss': 0.4289, '_wandb': {'runtime': 567}, 'avg_err': 0.2361, 'run_num': 9, 'std_err': 0.0161, '_runtime': 568.011677980423, 'final_test_err': 0.242, 'm': 200, 'n': 100, '_step': 1020, 'epoch': 100, 'train_acc': 0.8293}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",2lnmxttr
14,4,3,1,0.2814,0.0383,cuda:1,"{'_runtime': 546.9201428890228, 'n': 100, '_step': 1020, '_wandb': {'runtime': 545}, 'run_num': 9, 'train_acc': 0.75, '_timestamp': 1663850906.373417, 'train_loss': 0.4802, 'final_test_err': 0.28900000000000003, 'm': 100, 'epoch': 100, 'avg_err': 0.2814, 'std_err': 0.0383}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",2ej3it7v
15,4,3,0,0.2589,0.0237,cuda:1,"{'m': 0, 'epoch': 100, '_wandb': {'runtime': 544}, 'std_err': 0.0237, 'train_acc': 0.79, 'train_loss': 0.2426, 'final_test_err': 0.243, 'n': 100, '_step': 1020, 'avg_err': 0.2589, 'run_num': 9, '_runtime': 545.0876846313477, '_timestamp': 1663850830.8007586}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",3ejbpwov
16,4,2,20,0.3103,0.0183,cuda:1,"{'_wandb': {'runtime': 988}, 'avg_err': 0.3103, 'std_err': 0.0183, '_timestamp': 1663851180.375229, 'train_loss': 0.0987, 'n': 100, 'epoch': 100, 'run_num': 9, '_runtime': 989.292380809784, 'train_acc': 0.9741, 'final_test_err': 0.30500000000000005, 'm': 2000, '_step': 1020}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",3gm2uob9
17,4,2,10,0.267,0.0138,cuda:1,"{'_runtime': 850.2887785434723, 'train_acc': 0.9509, 'final_test_err': 0.26849999999999996, 'm': 1000, 'epoch': 100, 'run_num': 9, 'avg_err': 0.267, 'std_err': 0.0138, '_timestamp': 1663850902.9567685, 'train_loss': 0.1758, 'n': 100, '_step': 1020, '_wandb': {'runtime': 849}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",oqcw57kw
18,4,2,5,0.2295,0.0201,cuda:1,"{'m': 500, 'n': 100, '_step': 1020, '_wandb': {'runtime': 794}, 'run_num': 9, 'std_err': 0.0201, '_runtime': 795.1798460483551, 'train_acc': 0.9304, '_timestamp': 1663850735.280628, 'train_loss': 0.3078, 'final_test_err': 0.23350000000000004, 'epoch': 100, 'avg_err': 0.2295}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",2yzwkvau
19,4,2,4,0.2237,0.0248,cuda:1,"{'n': 100, '_step': 1020, 'avg_err': 0.2237, '_runtime': 634.3908820152283, '_timestamp': 1663850565.171892, 'train_acc': 0.8152, 'train_loss': 0.3784, 'final_test_err': 0.21299999999999997, 'm': 400, 'epoch': 100, '_wandb': {'runtime': 633}, 'run_num': 9, 'std_err': 0.0248}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",i5rygids
20,4,2,3,0.2232,0.021,cuda:1,"{'_step': 1020, 'avg_err': 0.2232, 'run_num': 9, 'std_err': 0.021, 'train_acc': 0.8611, 'm': 300, 'epoch': 100, '_wandb': {'runtime': 636}, '_runtime': 637.0077736377716, '_timestamp': 1663850513.9386995, 'train_loss': 0.3575, 'final_test_err': 0.2015, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",ijyve9j6
21,4,2,2,0.2304,0.0153,cuda:1,"{'train_acc': 0.7378, 'm': 200, 'n': 100, '_step': 1020, 'epoch': 100, 'avg_err': 0.2304, 'run_num': 9, '_runtime': 651.970006942749, '_timestamp': 1663850408.284859, 'final_test_err': 0.21099999999999997, '_wandb': {'runtime': 651}, 'std_err': 0.0153, 'train_loss': 0.5218}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '04_transfer_exps_cifar10/wrn/naive_aware', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': False, 'tune_alpha_tag': '17_tune/cifar10', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 0.75, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'is_multihead': False, 'eval_at_epoch': False}",428x0bnu
