,target,ood,m_n,avg_error,std_error,device,summary,config,name
0,1,4,3,0.3306,0.0277,cuda:1,"{'m': 300, 'n': 100, '_step': 1021, '_wandb': {'runtime': 621}, 'train_acc': 0.8056, 'std_err': 0.0277, 'avg_err': 0.3306, '_runtime': 621.9164552688599, 'train_loss': 0.4886, 'final_test_err': 0.32399999999999995, 'alpha': 0.8109418282548477, 'epoch': 100, 'run_num': 9, '_timestamp': 1664024753.8389142}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",uusxi4xq
1,1,4,5,0.3404,0.0349,cuda:1,"{'final_test_err': 0.3135, 'n': 100, '_wandb': {'runtime': 779}, 'train_loss': 0.4059, '_step': 1021, '_runtime': 779.5483753681183, 'm': 500, 'epoch': 100, 'run_num': 9, 'train_acc': 0.8165, '_timestamp': 1664024911.315735, 'alpha': 0.9528663837754467, 'avg_err': 0.3404, 'std_err': 0.0349}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",l7lcltw2
2,1,4,4,0.34,0.0289,cuda:1,"{'_timestamp': 1664024792.6573198, 'final_test_err': 0.3105, 'std_err': 0.0289, 'train_acc': 0.8207, 'n': 100, 'alpha': 0.9104461291733488, 'epoch': 100, 'run_num': 9, 'm': 400, '_step': 1021, '_runtime': 660.6753287315369, 'train_loss': 0.418, '_wandb': {'runtime': 660}, 'avg_err': 0.34}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",7irxdka0
3,1,4,20,0.3398,0.0272,cuda:1,"{'m': 2000, 'run_num': 9, '_step': 1021, 'train_acc': 0.8765, 'std_err': 0.0272, 'train_loss': 0.1031, 'final_test_err': 0.31000000000000005, 'epoch': 100, '_wandb': {'runtime': 974}, 'avg_err': 0.3398, '_timestamp': 1664025106.452214, 'n': 100, 'alpha': 0.9780652423110112, '_runtime': 974.528795003891}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3l1mnx3c
4,1,4,1,0.4112,0.04,cuda:1,"{'avg_err': 0.4112, 'final_test_err': 0.4415, 'm': 100, 'n': 100, 'alpha': 0.6500000000000001, '_wandb': {'runtime': 581}, 'train_acc': 0.375, '_step': 1021, '_timestamp': 1664024713.998711, 'train_loss': 0.732, 'epoch': 100, 'run_num': 9, 'std_err': 0.04, '_runtime': 582.028959274292}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3k341rwe
5,1,4,10,0.3344,0.0329,cuda:1,"{'alpha': 0.9702314002792296, 'train_acc': 0.8054, 'epoch': 100, 'std_err': 0.0329, '_wandb': {'runtime': 841}, 'avg_err': 0.3344, '_timestamp': 1664024974.0351737, 'train_loss': 0.2617, 'm': 1000, 'n': 100, '_step': 1021, 'run_num': 9, '_runtime': 842.118804693222, 'final_test_err': 0.3235}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2pjad777
6,1,4,2,0.359,0.0419,cuda:1,"{'train_loss': 0.561, '_step': 1021, 'alpha': 0.7605263157894737, 'avg_err': 0.359, 'std_err': 0.0419, 'epoch': 100, '_wandb': {'runtime': 625}, '_runtime': 625.4541783332825, 'train_acc': 0.7622, 'n': 100, 'm': 200, 'run_num': 9, '_timestamp': 1664024757.3969223, 'final_test_err': 0.4045}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",21cletxk
7,1,4,0,0.4078,0.0497,cuda:1,"{'_step': 1021, 'avg_err': 0.4078, 'std_err': 0.0497, '_timestamp': 1664024741.3649936, 'm': 0, 'epoch': 100, 'run_num': 9, '_runtime': 609.5958726406097, 'train_acc': 0.71, 'train_loss': 0.589, 'final_test_err': 0.424, 'n': 100, 'alpha': 1, '_wandb': {'runtime': 609}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '18_aug/opt2', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '18_aug/tune2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [4], 'beta': 0.75, 'target': 1, 'augment': True, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:1', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1w14fkoc
