,target,ood,m_n,avg_error,std_error,device,summary,config,name
10,4,3,5,0.2631,0.0206,cuda:3,"{'_timestamp': 1662499004.8238502, 'train_loss': 0.1657, 'final_test_err': 0.27249999999999996, '_wandb': {'runtime': 672}, '_runtime': 673.1305050849915, 'avg_err': 0.2631, 'run_num': 9, 'std_err': 0.0206, 'train_acc': 0.9583, '_step': 1010, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3hivwphw
11,4,3,4,0.2517,0.0221,cuda:3,"{'avg_err': 0.2517, 'run_num': 9, 'std_err': 0.0221, '_runtime': 679.8499825000763, 'train_acc': 0.946, '_timestamp': 1662499009.8499415, 'train_loss': 0.2274, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 679}, 'final_test_err': 0.28300000000000003}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",moz2fhl6
12,4,3,3,0.2502,0.0292,cuda:3,"{'std_err': 0.0292, '_runtime': 636.9810388088226, 'train_acc': 0.9375, '_timestamp': 1662498780.152742, 'run_num': 9, 'train_loss': 0.232, 'final_test_err': 0.25449999999999995, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 636}, 'avg_err': 0.2502}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2kiml7g6
13,4,3,2,0.2419,0.0259,cuda:3,"{'_wandb': {'runtime': 454}, 'avg_err': 0.2419, '_timestamp': 1662498593.034416, 'train_loss': 0.2286, 'final_test_err': 0.26349999999999996, '_step': 1010, 'epoch': 100, 'run_num': 9, 'std_err': 0.0259, '_runtime': 454.9097340106964, 'train_acc': 0.9467}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3e61annw
14,4,3,1,0.2346,0.0268,cuda:3,"{'_runtime': 446.1149945259094, '_timestamp': 1662498581.6449423, 'train_loss': 0.3213, 'final_test_err': 0.23250000000000004, '_step': 1010, 'epoch': 100, 'avg_err': 0.2346, 'train_acc': 0.885, '_wandb': {'runtime': 445}, 'run_num': 9, 'std_err': 0.0268}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",bp5asupo
15,4,3,0,0.2277,0.0208,cuda:3,"{'_runtime': 418.7781949043274, 'avg_err': 0.2277, 'epoch': 100, '_wandb': {'runtime': 418}, 'run_num': 9, 'std_err': 0.0208, 'train_acc': 0.87, '_timestamp': 1662498455.9959488, 'train_loss': 0.3598, '_step': 1010, 'final_test_err': 0.21599999999999997}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [3], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1728rpk0
16,4,2,20,0.3606,0.0159,cuda:3,"{'_step': 1010, 'epoch': 100, '_wandb': {'runtime': 933}, 'avg_err': 0.3606, 'run_num': 9, 'std_err': 0.0159, '_runtime': 933.6283411979676, 'train_acc': 0.9957, '_timestamp': 1662498876.0639603, 'train_loss': 0.0479, 'final_test_err': 0.37450000000000006}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1uopj8kn
17,4,2,10,0.3368,0.0174,cuda:3,"{'_wandb': {'runtime': 753}, 'avg_err': 0.3368, 'run_num': 9, 'train_loss': 0.1205, 'final_test_err': 0.32699999999999996, '_step': 1010, 'epoch': 100, 'std_err': 0.0174, '_runtime': 753.7122309207916, 'train_acc': 0.9818, '_timestamp': 1662498675.3527808}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",9jti99bu
18,4,2,5,0.3071,0.0269,cuda:3,"{'run_num': 9, 'std_err': 0.0269, '_runtime': 701.0082235336304, 'train_acc': 0.905, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 700}, 'avg_err': 0.3071, '_timestamp': 1662498566.8070116, 'train_loss': 0.2634, 'final_test_err': 0.26849999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3ov5e1w8
19,4,2,4,0.2881,0.0284,cuda:3,"{'_step': 1010, 'epoch': 100, '_wandb': {'runtime': 683}, 'run_num': 9, 'std_err': 0.0284, '_runtime': 684.3512206077576, 'avg_err': 0.2881, 'train_acc': 0.886, '_timestamp': 1662498382.5314376, 'train_loss': 0.3095, 'final_test_err': 0.27}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3tvusb5n
20,4,2,3,0.2739,0.0288,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 639}, 'run_num': 9, 'std_err': 0.0288, 'final_test_err': 0.247, '_step': 1010, 'avg_err': 0.2739, '_runtime': 640.3574297428131, 'train_acc': 0.885, '_timestamp': 1662498324.8301597, 'train_loss': 0.325}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",45jesij5
21,4,2,2,0.2625,0.0324,cuda:3,"{'std_err': 0.0324, '_runtime': 463.9767894744873, 'train_acc': 0.84, 'avg_err': 0.2625, 'epoch': 100, '_wandb': {'runtime': 463}, 'run_num': 9, '_timestamp': 1662498129.5120416, 'train_loss': 0.3765, 'final_test_err': 0.23850000000000005, '_step': 1010}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2lwjz1ep
22,4,2,1,0.2398,0.0255,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 467}, 'std_err': 0.0255, 'train_acc': 0.845, '_timestamp': 1662498131.7247603, 'train_loss': 0.3991, '_step': 1010, 'avg_err': 0.2398, 'run_num': 9, '_runtime': 468.349157333374, 'final_test_err': 0.246}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2geezlxt
23,4,2,0,0.2277,0.0208,cuda:3,"{'_runtime': 412.78489780426025, 'train_acc': 0.87, '_timestamp': 1662497916.6356409, 'avg_err': 0.2277, 'epoch': 100, '_wandb': {'runtime': 411}, 'run_num': 9, 'std_err': 0.0208, 'train_loss': 0.3598, 'final_test_err': 0.21599999999999997, '_step': 1010}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",31vhjz7z
24,4,1,20,0.3069,0.0158,cuda:3,"{'avg_err': 0.3069, 'run_num': 9, 'train_loss': 0.0732, 'std_err': 0.0158, '_runtime': 904.737823486328, 'train_acc': 0.9924, '_timestamp': 1662498326.3268504, 'final_test_err': 0.3305, '_step': 1010, 'epoch': 100, '_wandb': {'runtime': 903}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",98bkzfe4
25,4,1,10,0.2929,0.0229,cuda:3,"{'run_num': 9, '_runtime': 740.8192074298859, 'train_acc': 0.9745, 'train_loss': 0.1396, 'epoch': 100, '_wandb': {'runtime': 739}, 'avg_err': 0.2929, 'std_err': 0.0229, '_timestamp': 1662498132.4935944, 'final_test_err': 0.3115, '_step': 1010}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",1rlxyivc
26,4,1,5,0.2576,0.0226,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 669}, 'avg_err': 0.2576, 'std_err': 0.0226, '_step': 1010, 'run_num': 9, '_runtime': 670.5615146160126, 'train_acc': 0.905, '_timestamp': 1662498032.0788426, 'train_loss': 0.3028, 'final_test_err': 0.261}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",4qmai0kz
27,4,1,4,0.248,0.0176,cuda:3,"{'std_err': 0.0176, '_step': 1010, 'run_num': 9, 'avg_err': 0.248, '_runtime': 680.9058885574341, 'train_acc': 0.844, '_timestamp': 1662497936.8232975, 'train_loss': 0.3864, 'final_test_err': 0.25349999999999995, 'epoch': 100, '_wandb': {'runtime': 680}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",3bunjd66
28,4,1,3,0.2418,0.0175,cuda:3,"{'_step': 1010, 'epoch': 100, 'avg_err': 0.2418, 'std_err': 0.0175, 'final_test_err': 0.24550000000000005, '_wandb': {'runtime': 645}, 'run_num': 9, '_runtime': 645.5407807826996, 'train_acc': 0.865, '_timestamp': 1662497859.203019, 'train_loss': 0.3683}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2di10iok
29,4,1,2,0.2322,0.0186,cuda:3,"{'_step': 1010, 'epoch': 100, '_wandb': {'runtime': 465}, 'avg_err': 0.2322, '_timestamp': 1662497661.3189654, 'train_loss': 0.371, 'run_num': 9, 'std_err': 0.0186, '_runtime': 465.56495547294617, 'train_acc': 0.8533, 'final_test_err': 0.25749999999999995}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'tag': '04_transfer_exps_cifar10/wrn', 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 'unbiased', 'angle': 'None', 'sigma': 2, 'target': 4, 'augment': False, 'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'custom_sampler': False}, 'deploy': True, 'device': 'cuda:3'}",2syhuyzq
