,m,r,5
0,0.0,0.0,0.25649999999999995
1,0.0,1.0,0.24850000000000005
2,0.0,2.0,0.247
3,0.0,3.0,0.23250000000000004
4,0.0,4.0,0.252
5,0.0,5.0,0.24150000000000005
6,0.0,6.0,0.255
7,0.0,7.0,0.249
8,0.0,8.0,0.23750000000000004
9,0.0,9.0,0.247
10,1.0,0.0,0.238
11,1.0,1.0,0.251
12,1.0,2.0,0.244
13,1.0,3.0,0.24950000000000006
14,1.0,4.0,0.244
15,1.0,5.0,0.251
16,1.0,6.0,0.24
17,1.0,7.0,0.246
18,1.0,8.0,0.264
19,1.0,9.0,0.257
20,2.0,0.0,0.257
21,2.0,1.0,0.254
22,2.0,2.0,0.241
23,2.0,3.0,0.253
24,2.0,4.0,0.23099999999999998
25,2.0,5.0,0.24850000000000005
26,2.0,6.0,0.25549999999999995
27,2.0,7.0,0.25
28,2.0,8.0,0.249
29,2.0,9.0,0.254
30,3.0,0.0,0.25449999999999995
31,3.0,1.0,0.24250000000000005
32,3.0,2.0,0.24350000000000005
33,3.0,3.0,0.244
34,3.0,4.0,0.24
35,3.0,5.0,0.24
36,3.0,6.0,0.24350000000000005
37,3.0,7.0,0.238
38,3.0,8.0,0.247
39,3.0,9.0,0.248
40,4.0,0.0,0.249
41,4.0,1.0,0.237
42,4.0,2.0,0.242
43,4.0,3.0,0.24
44,4.0,4.0,0.244
45,4.0,5.0,0.24150000000000005
46,4.0,6.0,0.24650000000000005
47,4.0,7.0,0.25049999999999994
48,4.0,8.0,0.23450000000000004
49,4.0,9.0,0.248
50,5.0,0.0,0.254
51,5.0,1.0,0.242
52,5.0,2.0,0.249
53,5.0,3.0,0.24750000000000005
54,5.0,4.0,0.23550000000000004
55,5.0,5.0,0.249
56,5.0,6.0,0.24
57,5.0,7.0,0.253
58,5.0,8.0,0.245
59,5.0,9.0,0.24
60,10.0,0.0,0.25
61,10.0,1.0,0.23750000000000004
62,10.0,2.0,0.23750000000000004
63,10.0,3.0,0.24650000000000005
64,10.0,4.0,0.23850000000000005
65,10.0,5.0,0.235
66,10.0,6.0,0.23150000000000004
67,10.0,7.0,0.23450000000000004
68,10.0,8.0,0.247
69,10.0,9.0,0.253
70,20.0,0.0,0.23550000000000004
71,20.0,1.0,0.23099999999999998
72,20.0,2.0,0.23450000000000004
73,20.0,3.0,0.24150000000000005
74,20.0,4.0,0.259
75,20.0,5.0,0.239
76,20.0,6.0,0.24150000000000005
77,20.0,7.0,0.248
78,20.0,8.0,0.247
79,20.0,9.0,0.238
